country,is_eu,year,month,ai_job_count,population,pop_year_used,total_job_count
KE,0,2022,5,0,54252461,2022,
KE,0,2022,6,4,54252461,2022,
KE,0,2022,7,73,54252461,2022,
KE,0,2022,8,515,54252461,2022,
KE,0,2022,9,333,54252461,2022,
KE,0,2022,10,331,54252461,2022,
KE,0,2022,11,3410,54252461,2022,
KE,0,2022,12,1713,54252461,2022,
KE,0,2023,1,1215,55339003,2023,
KE,0,2023,2,2069,55339003,2023,
KE,0,2023,3,1990,55339003,2023,
KE,0,2023,4,1225,55339003,2023,
KE,0,2023,5,1487,55339003,2023,
KE,0,2023,6,1891,55339003,2023,
KE,0,2023,7,2192,55339003,2023,
KE,0,2023,8,656,55339003,2023,
KE,0,2023,9,731,55339003,2023,
KE,0,2023,10,640,55339003,2023,
KE,0,2023,11,759,55339003,2023,
KE,0,2023,12,369,55339003,2023,
KE,0,2024,1,653,56432944,2024,
KE,0,2024,2,567,56432944,2024,
KE,0,2024,3,666,56432944,2024,
KE,0,2024,4,1177,56432944,2024,
KE,0,2024,5,904,56432944,2024,
KE,0,2024,6,831,56432944,2024,
KE,0,2024,7,1066,56432944,2024,
KE,0,2024,8,848,56432944,2024,
KE,0,2024,9,765,56432944,2024,
KE,0,2024,10,1110,56432944,2024,
KE,0,2024,11,984,56432944,2024,
KE,0,2024,12,648,56432944,2024,
KE,0,2025,1,872,56432944,2024,
KE,0,2025,2,481,56432944,2024,
KE,0,2025,3,496,56432944,2024,
KE,0,2025,4,560,56432944,2024,
KE,0,2025,5,989,56432944,2024,
KE,0,2025,6,1078,56432944,2024,
KE,0,2025,7,1915,56432944,2024,
KE,0,2025,8,1472,56432944,2024,
KE,0,2025,9,1777,56432944,2024,
KE,0,2025,10,1579,56432944,2024,
KE,0,2025,11,1417,56432944,2024,
KE,0,2025,12,410,56432944,2024,
KE,0,2026,1,14,56432944,2024,
KE,0,2026,2,0,56432944,2024,
KE,0,2026,3,0,56432944,2024,
KE,0,2026,4,0,56432944,2024,
KE,0,2026,5,0,56432944,2024,
KE,0,2026,6,0,56432944,2024,
KE,0,2026,7,0,56432944,2024,
KE,0,2026,8,0,56432944,2024,
KE,0,2026,9,0,56432944,2024,
KE,0,2026,10,0,56432944,2024,
KE,0,2026,11,0,56432944,2024,
KE,0,2026,12,0,56432944,2024,
LI,0,2018,1,0,38246,2018,
LI,0,2018,2,0,38246,2018,
LI,0,2018,3,0,38246,2018,
LI,0,2018,4,0,38246,2018,
LI,0,2018,5,2,38246,2018,
LI,0,2018,6,1,38246,2018,
LI,0,2018,7,0,38246,2018,
LI,0,2018,8,1,38246,2018,
LI,0,2018,9,0,38246,2018,
LI,0,2018,10,2,38246,2018,
LI,0,2018,11,3,38246,2018,
LI,0,2018,12,1,38246,2018,
LI,0,2019,1,2,38563,2019,
LI,0,2019,2,3,38563,2019,
LI,0,2019,3,5,38563,2019,
LI,0,2019,4,0,38563,2019,
LI,0,2019,5,5,38563,2019,
LI,0,2019,6,6,38563,2019,
LI,0,2019,7,11,38563,2019,
LI,0,2019,8,6,38563,2019,
LI,0,2019,9,3,38563,2019,
LI,0,2019,10,6,38563,2019,
LI,0,2019,11,1,38563,2019,
LI,0,2019,12,3,38563,2019,
LI,0,2020,1,0,38901,2020,
LI,0,2020,2,2,38901,2020,
LI,0,2020,3,2,38901,2020,
LI,0,2020,4,1,38901,2020,
LI,0,2020,5,0,38901,2020,
LI,0,2020,6,0,38901,2020,
LI,0,2020,7,3,38901,2020,
LI,0,2020,8,4,38901,2020,
LI,0,2020,9,2,38901,2020,
LI,0,2020,10,1,38901,2020,
LI,0,2020,11,5,38901,2020,
LI,0,2020,12,2,38901,2020,
LI,0,2021,1,0,39182,2021,
LI,0,2021,2,3,39182,2021,
LI,0,2021,3,8,39182,2021,
LI,0,2021,4,2,39182,2021,
LI,0,2021,5,3,39182,2021,
LI,0,2021,6,3,39182,2021,
LI,0,2021,7,4,39182,2021,
LI,0,2021,8,3,39182,2021,
LI,0,2021,9,3,39182,2021,
LI,0,2021,10,10,39182,2021,
LI,0,2021,11,4,39182,2021,
LI,0,2021,12,23,39182,2021,
LI,0,2022,1,4,39493,2022,
LI,0,2022,2,3,39493,2022,
LI,0,2022,3,2,39493,2022,
LI,0,2022,4,8,39493,2022,
LI,0,2022,5,7,39493,2022,
LI,0,2022,6,11,39493,2022,
LI,0,2022,7,14,39493,2022,
LI,0,2022,8,9,39493,2022,
LI,0,2022,9,10,39493,2022,
LI,0,2022,10,18,39493,2022,
LI,0,2022,11,6,39493,2022,
LI,0,2022,12,6,39493,2022,
LI,0,2023,1,3,39846,2023,
LI,0,2023,2,14,39846,2023,
LI,0,2023,3,11,39846,2023,
LI,0,2023,4,12,39846,2023,
LI,0,2023,5,12,39846,2023,
LI,0,2023,6,7,39846,2023,
LI,0,2023,7,4,39846,2023,
LI,0,2023,8,4,39846,2023,
LI,0,2023,9,1,39846,2023,
LI,0,2023,10,14,39846,2023,
LI,0,2023,11,1,39846,2023,
LI,0,2023,12,3,39846,2023,
LI,0,2024,1,3,40450,2024,
LI,0,2024,2,12,40450,2024,
LI,0,2024,3,3,40450,2024,
LI,0,2024,4,25,40450,2024,
LI,0,2024,5,4,40450,2024,
LI,0,2024,6,7,40450,2024,
LI,0,2024,7,1,40450,2024,
LI,0,2024,8,0,40450,2024,
LI,0,2024,9,3,40450,2024,
LI,0,2024,10,9,40450,2024,
LI,0,2024,11,1,40450,2024,
LI,0,2024,12,8,40450,2024,
LI,0,2025,1,16,40450,2024,
LI,0,2025,2,1,40450,2024,
LI,0,2025,3,4,40450,2024,
LI,0,2025,4,13,40450,2024,
LI,0,2025,5,1,40450,2024,
LI,0,2025,6,2,40450,2024,
LI,0,2025,7,2,40450,2024,
LI,0,2025,8,3,40450,2024,
LI,0,2025,9,8,40450,2024,
LI,0,2025,10,4,40450,2024,
LI,0,2025,11,1,40450,2024,
LI,0,2025,12,1,40450,2024,
LI,0,2026,1,0,40450,2024,
LI,0,2026,2,0,40450,2024,
LI,0,2026,3,0,40450,2024,
LI,0,2026,4,0,40450,2024,
LI,0,2026,5,0,40450,2024,
LI,0,2026,6,0,40450,2024,
LI,0,2026,7,0,40450,2024,
LI,0,2026,8,0,40450,2024,
LI,0,2026,9,0,40450,2024,
LI,0,2026,10,0,40450,2024,
LI,0,2026,11,0,40450,2024,
LI,0,2026,12,0,40450,2024,
LT,1,2018,1,0,2819200,2018,179.0
LT,1,2018,2,9,2819200,2018,435.0
LT,1,2018,3,22,2819200,2018,3221.0
LT,1,2018,4,14,2819200,2018,2434.0
LT,1,2018,5,25,2819200,2018,2886.0
LT,1,2018,6,13,2819200,2018,1423.0
LT,1,2018,7,16,2819200,2018,522.0
LT,1,2018,8,0,2819200,2018,221.0
LT,1,2018,9,28,2819200,2018,864.0
LT,1,2018,10,4,2819200,2018,770.0
LT,1,2018,11,15,2819200,2018,2244.0
LT,1,2018,12,42,2819200,2018,6823.0
LT,1,2019,1,54,2811089,2019,9488.0
LT,1,2019,2,34,2811089,2019,5981.0
LT,1,2019,3,33,2811089,2019,6551.0
LT,1,2019,4,48,2811089,2019,8085.0
LT,1,2019,5,39,2811089,2019,8557.0
LT,1,2019,6,56,2811089,2019,8088.0
LT,1,2019,7,60,2811089,2019,8807.0
LT,1,2019,8,44,2811089,2019,6327.0
LT,1,2019,9,68,2811089,2019,8768.0
LT,1,2019,10,61,2811089,2019,9829.0
LT,1,2019,11,40,2811089,2019,6995.0
LT,1,2019,12,31,2811089,2019,5527.0
LT,1,2020,1,33,2810369,2020,10709.0
LT,1,2020,2,46,2810369,2020,8927.0
LT,1,2020,3,26,2810369,2020,6751.0
LT,1,2020,4,17,2810369,2020,4452.0
LT,1,2020,5,40,2810369,2020,11539.0
LT,1,2020,6,30,2810369,2020,16528.0
LT,1,2020,7,35,2810369,2020,24322.0
LT,1,2020,8,21,2810369,2020,17046.0
LT,1,2020,9,17,2810369,2020,12554.0
LT,1,2020,10,26,2810369,2020,14900.0
LT,1,2020,11,12,2810369,2020,10050.0
LT,1,2020,12,16,2810369,2020,8884.0
LT,1,2021,1,62,2808380,2021,16447.0
LT,1,2021,2,65,2808380,2021,14200.0
LT,1,2021,3,75,2808380,2021,18279.0
LT,1,2021,4,74,2808380,2021,19589.0
LT,1,2021,5,96,2808380,2021,36293.0
LT,1,2021,6,47,2808380,2021,16234.0
LT,1,2021,7,40,2808380,2021,18186.0
LT,1,2021,8,27,2808380,2021,16178.0
LT,1,2021,9,79,2808380,2021,22811.0
LT,1,2021,10,111,2808380,2021,19361.0
LT,1,2021,11,61,2808380,2021,9423.0
LT,1,2021,12,45,2808380,2021,21158.0
LT,1,2022,1,41,2831639,2022,38282.0
LT,1,2022,2,71,2831639,2022,30485.0
LT,1,2022,3,97,2831639,2022,25347.0
LT,1,2022,4,102,2831639,2022,26751.0
LT,1,2022,5,57,2831639,2022,31756.0
LT,1,2022,6,52,2831639,2022,24721.0
LT,1,2022,7,51,2831639,2022,31001.0
LT,1,2022,8,55,2831639,2022,25556.0
LT,1,2022,9,46,2831639,2022,32867.0
LT,1,2022,10,77,2831639,2022,17693.0
LT,1,2022,11,43,2831639,2022,9937.0
LT,1,2022,12,79,2831639,2022,10901.0
LT,1,2023,1,84,2871585,2023,16383.0
LT,1,2023,2,59,2871585,2023,9761.0
LT,1,2023,3,38,2871585,2023,8572.0
LT,1,2023,4,36,2871585,2023,5912.0
LT,1,2023,5,35,2871585,2023,7336.0
LT,1,2023,6,94,2871585,2023,22614.0
LT,1,2023,7,25,2871585,2023,9632.0
LT,1,2023,8,26,2871585,2023,7352.0
LT,1,2023,9,11,2871585,2023,5566.0
LT,1,2023,10,21,2871585,2023,6519.0
LT,1,2023,11,26,2871585,2023,7029.0
LT,1,2023,12,19,2871585,2023,4286.0
LT,1,2024,1,54,2888278,2024,12034.0
LT,1,2024,2,36,2888278,2024,7208.0
LT,1,2024,3,41,2888278,2024,7800.0
LT,1,2024,4,37,2888278,2024,20453.0
LT,1,2024,5,43,2888278,2024,9053.0
LT,1,2024,6,27,2888278,2024,6698.0
LT,1,2024,7,26,2888278,2024,5249.0
LT,1,2024,8,33,2888278,2024,4846.0
LT,1,2024,9,46,2888278,2024,6134.0
LT,1,2024,10,66,2888278,2024,8597.0
LT,1,2024,11,41,2888278,2024,6874.0
LT,1,2024,12,29,2888278,2024,6468.0
LT,1,2025,1,103,2888278,2024,12782.0
LT,1,2025,2,100,2888278,2024,13558.0
LT,1,2025,3,101,2888278,2024,13166.0
LT,1,2025,4,81,2888278,2024,11137.0
LT,1,2025,5,85,2888278,2024,13658.0
LT,1,2025,6,67,2888278,2024,11839.0
LT,1,2025,7,104,2888278,2024,14133.0
LT,1,2025,8,54,2888278,2024,9156.0
LT,1,2025,9,125,2888278,2024,12003.0
LT,1,2025,10,110,2888278,2024,13945.0
LT,1,2025,11,107,2888278,2024,10372.0
LT,1,2025,12,21,2888278,2024,8378.0
LT,1,2026,1,0,2888278,2024,272.0
LT,1,2026,2,0,2888278,2024,0.0
LT,1,2026,3,0,2888278,2024,0.0
LT,1,2026,4,0,2888278,2024,0.0
LT,1,2026,5,0,2888278,2024,0.0
LT,1,2026,6,0,2888278,2024,0.0
LT,1,2026,7,0,2888278,2024,0.0
LT,1,2026,8,0,2888278,2024,0.0
LT,1,2026,9,0,2888278,2024,0.0
LT,1,2026,10,0,2888278,2024,0.0
LT,1,2026,11,0,2888278,2024,0.0
LT,1,2026,12,0,2888278,2024,0.0
LU,1,2018,1,1,607950,2018,46.0
LU,1,2018,2,0,607950,2018,111.0
LU,1,2018,3,6,607950,2018,638.0
LU,1,2018,4,3,607950,2018,520.0
LU,1,2018,5,18,607950,2018,1671.0
LU,1,2018,6,4,607950,2018,561.0
LU,1,2018,7,7,607950,2018,1333.0
LU,1,2018,8,21,607950,2018,1444.0
LU,1,2018,9,54,607950,2018,3729.0
LU,1,2018,10,69,607950,2018,3322.0
LU,1,2018,11,181,607950,2018,7281.0
LU,1,2018,12,73,607950,2018,3302.0
LU,1,2019,1,32,620001,2019,2925.0
LU,1,2019,2,107,620001,2019,4647.0
LU,1,2019,3,213,620001,2019,8092.0
LU,1,2019,4,138,620001,2019,4890.0
LU,1,2019,5,152,620001,2019,5882.0
LU,1,2019,6,95,620001,2019,3622.0
LU,1,2019,7,114,620001,2019,5095.0
LU,1,2019,8,81,620001,2019,3106.0
LU,1,2019,9,65,620001,2019,2833.0
LU,1,2019,10,52,620001,2019,3188.0
LU,1,2019,11,62,620001,2019,2198.0
LU,1,2019,12,11,620001,2019,1738.0
LU,1,2020,1,32,630419,2020,3033.0
LU,1,2020,2,25,630419,2020,2520.0
LU,1,2020,3,33,630419,2020,1757.0
LU,1,2020,4,29,630419,2020,1042.0
LU,1,2020,5,24,630419,2020,1635.0
LU,1,2020,6,14,630419,2020,1743.0
LU,1,2020,7,31,630419,2020,2483.0
LU,1,2020,8,35,630419,2020,1795.0
LU,1,2020,9,37,630419,2020,2394.0
LU,1,2020,10,29,630419,2020,2347.0
LU,1,2020,11,44,630419,2020,1987.0
LU,1,2020,12,32,630419,2020,1773.0
LU,1,2021,1,31,640064,2021,2580.0
LU,1,2021,2,31,640064,2021,2208.0
LU,1,2021,3,26,640064,2021,2330.0
LU,1,2021,4,24,640064,2021,2021.0
LU,1,2021,5,107,640064,2021,4052.0
LU,1,2021,6,18,640064,2021,1443.0
LU,1,2021,7,12,640064,2021,1486.0
LU,1,2021,8,18,640064,2021,1352.0
LU,1,2021,9,24,640064,2021,2192.0
LU,1,2021,10,21,640064,2021,2107.0
LU,1,2021,11,13,640064,2021,1267.0
LU,1,2021,12,14,640064,2021,1957.0
LU,1,2022,1,16,653103,2022,2832.0
LU,1,2022,2,20,653103,2022,2329.0
LU,1,2022,3,33,653103,2022,2703.0
LU,1,2022,4,19,653103,2022,1937.0
LU,1,2022,5,25,653103,2022,1911.0
LU,1,2022,6,28,653103,2022,2718.0
LU,1,2022,7,206,653103,2022,6323.0
LU,1,2022,8,99,653103,2022,6026.0
LU,1,2022,9,80,653103,2022,4732.0
LU,1,2022,10,148,653103,2022,6323.0
LU,1,2022,11,77,653103,2022,4320.0
LU,1,2022,12,72,653103,2022,3558.0
LU,1,2023,1,85,666430,2023,4281.0
LU,1,2023,2,82,666430,2023,3791.0
LU,1,2023,3,79,666430,2023,3525.0
LU,1,2023,4,68,666430,2023,3688.0
LU,1,2023,5,52,666430,2023,5140.0
LU,1,2023,6,103,666430,2023,7298.0
LU,1,2023,7,111,666430,2023,6294.0
LU,1,2023,8,67,666430,2023,4059.0
LU,1,2023,9,145,666430,2023,7042.0
LU,1,2023,10,164,666430,2023,8095.0
LU,1,2023,11,219,666430,2023,8158.0
LU,1,2023,12,177,666430,2023,7579.0
LU,1,2024,1,147,677012,2024,5752.0
LU,1,2024,2,119,677012,2024,3730.0
LU,1,2024,3,112,677012,2024,3757.0
LU,1,2024,4,118,677012,2024,3521.0
LU,1,2024,5,71,677012,2024,3065.0
LU,1,2024,6,96,677012,2024,3546.0
LU,1,2024,7,83,677012,2024,3820.0
LU,1,2024,8,68,677012,2024,2838.0
LU,1,2024,9,85,677012,2024,3170.0
LU,1,2024,10,94,677012,2024,3718.0
LU,1,2024,11,89,677012,2024,2763.0
LU,1,2024,12,79,677012,2024,2978.0
LU,1,2025,1,285,677012,2024,8546.0
LU,1,2025,2,204,677012,2024,6692.0
LU,1,2025,3,198,677012,2024,6702.0
LU,1,2025,4,194,677012,2024,6264.0
LU,1,2025,5,231,677012,2024,6213.0
LU,1,2025,6,205,677012,2024,5759.0
LU,1,2025,7,195,677012,2024,5839.0
LU,1,2025,8,155,677012,2024,4905.0
LU,1,2025,9,209,677012,2024,5365.0
LU,1,2025,10,240,677012,2024,5642.0
LU,1,2025,11,185,677012,2024,4776.0
LU,1,2025,12,33,677012,2024,4747.0
LU,1,2026,1,2,677012,2024,41.0
LU,1,2026,2,0,677012,2024,0.0
LU,1,2026,3,0,677012,2024,0.0
LU,1,2026,4,0,677012,2024,0.0
LU,1,2026,5,0,677012,2024,0.0
LU,1,2026,6,0,677012,2024,0.0
LU,1,2026,7,0,677012,2024,0.0
LU,1,2026,8,0,677012,2024,0.0
LU,1,2026,9,0,677012,2024,0.0
LU,1,2026,10,0,677012,2024,0.0
LU,1,2026,11,0,677012,2024,0.0
LU,1,2026,12,0,677012,2024,0.0
LV,1,2018,1,0,1927174,2018,36.0
LV,1,2018,2,0,1927174,2018,94.0
LV,1,2018,3,10,1927174,2018,1355.0
LV,1,2018,4,3,1927174,2018,1264.0
LV,1,2018,5,4,1927174,2018,4311.0
LV,1,2018,6,4,1927174,2018,3357.0
LV,1,2018,7,0,1927174,2018,228.0
LV,1,2018,8,0,1927174,2018,48.0
LV,1,2018,9,8,1927174,2018,451.0
LV,1,2018,10,5,1927174,2018,149.0
LV,1,2018,11,18,1927174,2018,567.0
LV,1,2018,12,17,1927174,2018,4961.0
LV,1,2019,1,16,1913822,2019,9286.0
LV,1,2019,2,27,1913822,2019,6657.0
LV,1,2019,3,24,1913822,2019,6710.0
LV,1,2019,4,3,1913822,2019,5664.0
LV,1,2019,5,14,1913822,2019,5331.0
LV,1,2019,6,4,1913822,2019,5300.0
LV,1,2019,7,10,1913822,2019,5298.0
LV,1,2019,8,12,1913822,2019,4118.0
LV,1,2019,9,7,1913822,2019,4904.0
LV,1,2019,10,18,1913822,2019,6865.0
LV,1,2019,11,8,1913822,2019,5352.0
LV,1,2019,12,19,1913822,2019,5380.0
LV,1,2020,1,13,1900449,2020,9286.0
LV,1,2020,2,13,1900449,2020,6977.0
LV,1,2020,3,17,1900449,2020,5865.0
LV,1,2020,4,10,1900449,2020,2847.0
LV,1,2020,5,10,1900449,2020,5765.0
LV,1,2020,6,5,1900449,2020,4660.0
LV,1,2020,7,36,1900449,2020,8643.0
LV,1,2020,8,35,1900449,2020,6629.0
LV,1,2020,9,36,1900449,2020,6315.0
LV,1,2020,10,20,1900449,2020,6608.0
LV,1,2020,11,38,1900449,2020,5218.0
LV,1,2020,12,17,1900449,2020,5581.0
LV,1,2021,1,35,1884490,2021,9724.0
LV,1,2021,2,3,1884490,2021,4439.0
LV,1,2021,3,37,1884490,2021,8934.0
LV,1,2021,4,27,1884490,2021,9770.0
LV,1,2021,5,68,1884490,2021,11359.0
LV,1,2021,6,38,1884490,2021,6967.0
LV,1,2021,7,73,1884490,2021,9809.0
LV,1,2021,8,40,1884490,2021,9577.0
LV,1,2021,9,70,1884490,2021,12047.0
LV,1,2021,10,58,1884490,2021,10023.0
LV,1,2021,11,17,1884490,2021,4137.0
LV,1,2021,12,44,1884490,2021,15891.0
LV,1,2022,1,42,1879383,2022,16276.0
LV,1,2022,2,96,1879383,2022,22635.0
LV,1,2022,3,80,1879383,2022,32404.0
LV,1,2022,4,46,1879383,2022,23711.0
LV,1,2022,5,27,1879383,2022,20507.0
LV,1,2022,6,23,1879383,2022,14517.0
LV,1,2022,7,18,1879383,2022,10923.0
LV,1,2022,8,38,1879383,2022,16276.0
LV,1,2022,9,27,1879383,2022,10016.0
LV,1,2022,10,25,1879383,2022,7223.0
LV,1,2022,11,22,1879383,2022,6757.0
LV,1,2022,12,30,1879383,2022,6283.0
LV,1,2023,1,35,1883710,2023,9990.0
LV,1,2023,2,27,1883710,2023,12677.0
LV,1,2023,3,25,1883710,2023,12451.0
LV,1,2023,4,19,1883710,2023,9751.0
LV,1,2023,5,14,1883710,2023,6404.0
LV,1,2023,6,18,1883710,2023,6931.0
LV,1,2023,7,6,1883710,2023,4526.0
LV,1,2023,8,3,1883710,2023,6199.0
LV,1,2023,9,7,1883710,2023,4403.0
LV,1,2023,10,2,1883710,2023,4849.0
LV,1,2023,11,22,1883710,2023,10073.0
LV,1,2023,12,29,1883710,2023,10195.0
LV,1,2024,1,16,1866124,2024,12187.0
LV,1,2024,2,15,1866124,2024,10421.0
LV,1,2024,3,16,1866124,2024,14424.0
LV,1,2024,4,11,1866124,2024,14948.0
LV,1,2024,5,9,1866124,2024,10559.0
LV,1,2024,6,13,1866124,2024,8008.0
LV,1,2024,7,20,1866124,2024,9792.0
LV,1,2024,8,14,1866124,2024,8309.0
LV,1,2024,9,14,1866124,2024,8035.0
LV,1,2024,10,30,1866124,2024,5624.0
LV,1,2024,11,9,1866124,2024,5151.0
LV,1,2024,12,16,1866124,2024,7044.0
LV,1,2025,1,12,1866124,2024,9272.0
LV,1,2025,2,16,1866124,2024,6618.0
LV,1,2025,3,20,1866124,2024,5403.0
LV,1,2025,4,11,1866124,2024,6076.0
LV,1,2025,5,19,1866124,2024,8149.0
LV,1,2025,6,15,1866124,2024,8367.0
LV,1,2025,7,21,1866124,2024,7656.0
LV,1,2025,8,16,1866124,2024,6494.0
LV,1,2025,9,24,1866124,2024,6621.0
LV,1,2025,10,23,1866124,2024,5627.0
LV,1,2025,11,19,1866124,2024,2743.0
LV,1,2025,12,9,1866124,2024,2445.0
LV,1,2026,1,0,1866124,2024,51.0
LV,1,2026,2,0,1866124,2024,0.0
LV,1,2026,3,0,1866124,2024,0.0
LV,1,2026,4,0,1866124,2024,0.0
LV,1,2026,5,0,1866124,2024,0.0
LV,1,2026,6,0,1866124,2024,0.0
LV,1,2026,7,0,1866124,2024,0.0
LV,1,2026,8,0,1866124,2024,0.0
LV,1,2026,9,0,1866124,2024,0.0
LV,1,2026,10,0,1866124,2024,0.0
LV,1,2026,11,0,1866124,2024,0.0
LV,1,2026,12,0,1866124,2024,0.0
ME,0,2018,1,0,626438,2018,
ME,0,2018,2,0,626438,2018,
ME,0,2018,3,0,626438,2018,
ME,0,2018,4,0,626438,2018,
ME,0,2018,5,0,626438,2018,
ME,0,2018,6,0,626438,2018,
ME,0,2018,7,0,626438,2018,
ME,0,2018,8,0,626438,2018,
ME,0,2018,9,0,626438,2018,
ME,0,2018,10,0,626438,2018,
ME,0,2018,11,0,626438,2018,
ME,0,2018,12,0,626438,2018,
ME,0,2019,1,0,626753,2019,
ME,0,2019,2,0,626753,2019,
ME,0,2019,3,0,626753,2019,
ME,0,2019,4,0,626753,2019,
ME,0,2019,5,0,626753,2019,
ME,0,2019,6,0,626753,2019,
ME,0,2019,7,0,626753,2019,
ME,0,2019,8,0,626753,2019,
ME,0,2019,9,0,626753,2019,
ME,0,2019,10,0,626753,2019,
ME,0,2019,11,0,626753,2019,
ME,0,2019,12,0,626753,2019,
ME,0,2020,1,0,626590,2020,
ME,0,2020,2,0,626590,2020,
ME,0,2020,3,0,626590,2020,
ME,0,2020,4,0,626590,2020,
ME,0,2020,5,0,626590,2020,
ME,0,2020,6,0,626590,2020,
ME,0,2020,7,0,626590,2020,
ME,0,2020,8,0,626590,2020,
ME,0,2020,9,0,626590,2020,
ME,0,2020,10,0,626590,2020,
ME,0,2020,11,0,626590,2020,
ME,0,2020,12,0,626590,2020,
ME,0,2021,1,0,625053,2021,
ME,0,2021,2,0,625053,2021,
ME,0,2021,3,0,625053,2021,
ME,0,2021,4,0,625053,2021,
ME,0,2021,5,0,625053,2021,
ME,0,2021,6,0,625053,2021,
ME,0,2021,7,0,625053,2021,
ME,0,2021,8,0,625053,2021,
ME,0,2021,9,0,625053,2021,
ME,0,2021,10,0,625053,2021,
ME,0,2021,11,0,625053,2021,
ME,0,2021,12,0,625053,2021,
ME,0,2022,1,0,623591,2022,
ME,0,2022,2,0,623591,2022,
ME,0,2022,3,0,623591,2022,
ME,0,2022,4,0,623591,2022,
ME,0,2022,5,0,623591,2022,
ME,0,2022,6,0,623591,2022,
ME,0,2022,7,0,623591,2022,
ME,0,2022,8,0,623591,2022,
ME,0,2022,9,0,623591,2022,
ME,0,2022,10,0,623591,2022,
ME,0,2022,11,0,623591,2022,
ME,0,2022,12,0,623591,2022,
ME,0,2023,1,0,623529,2023,
ME,0,2023,2,0,623529,2023,
ME,0,2023,3,0,623529,2023,
ME,0,2023,4,0,623529,2023,
ME,0,2023,5,0,623529,2023,
ME,0,2023,6,0,623529,2023,
ME,0,2023,7,0,623529,2023,
ME,0,2023,8,0,623529,2023,
ME,0,2023,9,0,623529,2023,
ME,0,2023,10,0,623529,2023,
ME,0,2023,11,0,623529,2023,
ME,0,2023,12,0,623529,2023,
ME,0,2024,1,0,623525,2024,
ME,0,2024,2,0,623525,2024,
ME,0,2024,3,0,623525,2024,
ME,0,2024,4,0,623525,2024,
ME,0,2024,5,0,623525,2024,
ME,0,2024,6,0,623525,2024,
ME,0,2024,7,0,623525,2024,
ME,0,2024,8,0,623525,2024,
ME,0,2024,9,0,623525,2024,
ME,0,2024,10,0,623525,2024,
ME,0,2024,11,0,623525,2024,
ME,0,2024,12,0,623525,2024,
ME,0,2025,1,0,623525,2024,
ME,0,2025,2,1,623525,2024,
ME,0,2025,3,0,623525,2024,
ME,0,2025,4,2,623525,2024,
ME,0,2025,5,2,623525,2024,
ME,0,2025,6,1,623525,2024,
ME,0,2025,7,0,623525,2024,
ME,0,2025,8,0,623525,2024,
ME,0,2025,9,0,623525,2024,
ME,0,2025,10,1,623525,2024,
ME,0,2025,11,3,623525,2024,
ME,0,2025,12,0,623525,2024,
ME,0,2026,1,0,623525,2024,
ME,0,2026,2,0,623525,2024,
ME,0,2026,3,0,623525,2024,
ME,0,2026,4,0,623525,2024,
ME,0,2026,5,0,623525,2024,
ME,0,2026,6,0,623525,2024,
ME,0,2026,7,0,623525,2024,
ME,0,2026,8,0,623525,2024,
ME,0,2026,9,0,623525,2024,
ME,0,2026,10,0,623525,2024,
ME,0,2026,11,0,623525,2024,
ME,0,2026,12,0,623525,2024,
MT,1,2018,1,0,483903,2018,19.0
MT,1,2018,2,0,483903,2018,41.0
MT,1,2018,3,0,483903,2018,52.0
MT,1,2018,4,0,483903,2018,73.0
MT,1,2018,5,2,483903,2018,503.0
MT,1,2018,6,1,483903,2018,73.0
MT,1,2018,7,1,483903,2018,387.0
MT,1,2018,8,1,483903,2018,187.0
MT,1,2018,9,2,483903,2018,1655.0
MT,1,2018,10,12,483903,2018,2436.0
MT,1,2018,11,13,483903,2018,1637.0
MT,1,2018,12,4,483903,2018,621.0
MT,1,2019,1,8,503912,2019,1070.0
MT,1,2019,2,1,503912,2019,962.0
MT,1,2019,3,0,503912,2019,1111.0
MT,1,2019,4,4,503912,2019,1286.0
MT,1,2019,5,10,503912,2019,1244.0
MT,1,2019,6,5,503912,2019,973.0
MT,1,2019,7,4,503912,2019,1026.0
MT,1,2019,8,6,503912,2019,986.0
MT,1,2019,9,8,503912,2019,983.0
MT,1,2019,10,5,503912,2019,924.0
MT,1,2019,11,3,503912,2019,874.0
MT,1,2019,12,5,503912,2019,576.0
MT,1,2020,1,4,515490,2020,914.0
MT,1,2020,2,5,515490,2020,966.0
MT,1,2020,3,4,515490,2020,969.0
MT,1,2020,4,7,515490,2020,356.0
MT,1,2020,5,2,515490,2020,472.0
MT,1,2020,6,4,515490,2020,392.0
MT,1,2020,7,4,515490,2020,948.0
MT,1,2020,8,7,515490,2020,1080.0
MT,1,2020,9,3,515490,2020,734.0
MT,1,2020,10,8,515490,2020,1308.0
MT,1,2020,11,18,515490,2020,1190.0
MT,1,2020,12,9,515490,2020,742.0
MT,1,2021,1,20,518150,2021,1029.0
MT,1,2021,2,12,518150,2021,1230.0
MT,1,2021,3,18,518150,2021,1383.0
MT,1,2021,4,13,518150,2021,1804.0
MT,1,2021,5,12,518150,2021,1923.0
MT,1,2021,6,7,518150,2021,1147.0
MT,1,2021,7,11,518150,2021,1274.0
MT,1,2021,8,8,518150,2021,1190.0
MT,1,2021,9,12,518150,2021,1358.0
MT,1,2021,10,16,518150,2021,1737.0
MT,1,2021,11,12,518150,2021,1195.0
MT,1,2021,12,25,518150,2021,1776.0
MT,1,2022,1,4,531113,2022,1679.0
