ISCO1D,ISCO2D,ISCO3D,ISCO4D,ISCO1Dname,ISCO2Dname,ISCO3Dname,ISCO4Dname,2017_Frey_autom,2018_Brynjolfsson_mSML,2020_Webb_AI,2020_Webb_robot,2020_Webb_software,2021_Felten_AIOE,2023_Felten_genAIOE,2021_Tolan_AI,2023_Gmyrek_LLM,2024_Autor_augm,2024_Autor_autom,2024_Eloundou_GPT,2024_Engberg_DAIOE,2024_Loaiza_augm,2024_Loaiza_autom,2024_Prytkova_digital,2025_Gmyrek_LLM
7,71,712,7122,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Floor layers and tile setters,0.6551355206847361,0.1833550065019506,0.49383916990920884,0.9046692607003891,0.5522049286640727,0.06888745148771022,0.0756791720569211,0.395,0.1,0.6004368932038835,0.48,0.12107904642409034,0.08844339370727539,0.07590439276485789,0.9570413436692506,0.327710843373494,0.1
7,71,712,7123,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Plasterers,0.5910603899191631,0.08972691807542262,0.3761348897535668,0.6450497189796801,0.4755728491137051,0.037516170763260026,0.047003018542475204,0.395,0.12,0.25561488673139154,0.4133333333333333,0.08866583019657047,0.08608490943908692,0.07881136950904392,0.9608096468561584,0.2457831325301205,0.11
7,71,712,7124,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Insulation workers,0.5741797432239658,0.6970091027308192,0.5045395590142672,0.5875486381322956,0.6485084306095978,0.06985769728331177,0.06727037516170764,0.395,0.12,0.5408252427184465,0.73,0.11982434127979924,0.0577830171585083,0.20478036175710596,0.9173126614987079,0.4,0.13
7,71,712,7125,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Glaziers,0.5691868758915835,0.22756827048114434,0.7821011673151751,0.8378728923476005,0.8417639429312581,0.07503234152652005,0.07503234152652005,0.395,0.1,0.26665048543689335,0.52,0.18318695106649938,0.19693395614624024,0.4883720930232558,0.7390180878552972,0,0.14
7,71,712,7126,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Plumbers and pipe fitters,0.42082738944365194,0.1892067620286086,0.4111543450064851,0.8488975356679638,0.724383916990921,0.12871927554980594,0.15071151358344115,0.395,0.16,0.6441747572815535,0.81,0.12672521957340027,0.13089622497558595,0.4444444444444445,0.7939276485788114,0.29156626506024097,0.18
7,71,712,7127,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Air conditioning and refrigeration mechanics,0.2546362339514978,0.7405721716514955,0.6050583657587549,0.6147859922178989,0.6102464332036317,0.3829236739974127,0.3874514877102199,0.395,0.18,0.6786407766990292,0.75,0.4153074027603513,0.2535377311706543,0.4509043927648579,0.4786821705426356,0.7903614457831325,0.21
7,71,713,7131,Craft and related trades workers,"Building and related trades workers, excluding electricians","Painters, building structure cleaners and related trades workers",Painters and related workers,0.6476462196861626,0.061768530559167756,0.4267185473411154,0.7801556420233463,0.7243839169909209,0.03816300129366106,0.04851228978007762,0.21,0.12,0.4050485436893203,0.45,0.10414052697616061,0.05070754528045654,0.23837209302325582,0.9186046511627907,0.021686746987951807,0.13
7,71,713,7132,Craft and related trades workers,"Building and related trades workers, excluding electricians","Painters, building structure cleaners and related trades workers",Spray painters and varnishers,0.6576319543509273,0.32249674902470743,0.6828793774319066,0.8463035019455253,0.8845654993514915,0.1054333764553687,0.16817593790426907,0.21,0.13,0.8467475728155338,0.95,NA,0.2016509437561035,0.24289405684754523,0.7842377260981912,0.17349397590361446,0.12
7,71,713,7133,Craft and related trades workers,"Building and related trades workers, excluding electricians","Painters, building structure cleaners and related trades workers",Building structure cleaners,NA,NA,NA,NA,NA,NA,NA,0.21,0.13,NA,NA,NA,NA,NA,NA,0.04578313253012048,0.09
7,72,721,7211,Craft and related trades workers,"Metal, machinery and related trades workers","Sheet and structural metal workers, moulders and welders, and related workers",Metal moulders and coremakers,0.6968616262482168,0.7412223667100131,0.5103761348897535,0.8249027237354085,0.7626459143968871,0.08344113842173351,0.057567917205692105,0.496,0.11,0.7398543689320392,0.8,0.08971141781681305,0.13561320304870605,0.16925064599483203,0.9043927648578811,0.5180722891566265,0.13
7,72,721,7212,Craft and related trades workers,"Metal, machinery and related trades workers","Sheet and structural metal workers, moulders and welders, and related workers",Welders and flamecutters,0.6569186875891584,0.6235370611183355,0.38456549935149154,0.817769130998703,0.6057068741893645,0.15653298835705046,0.17917205692108668,0.496,0.11,0.46868932038834954,0.96,0.17126725219573402,0.33844341278076173,0.2777777777777778,0.8023255813953488,0.363855421686747,0.13
7,72,721,7213,Craft and related trades workers,"Metal, machinery and related trades workers","Sheet and structural metal workers, moulders and welders, and related workers",Sheet metal workers,0.6153114598193057,0.6172518422193325,0.3856463467358409,0.6044098573281453,0.27323821876351057,0.19836136265631737,0.23329021129797325,0.496,0.21,0.5305825242718447,0.8266666666666667,0.1589293182768716,0.3903302001953125,0.45564168819982775,0.7123169681309216,0.3542168674698795,0.21
7,72,721,7214,Craft and related trades workers,"Metal, machinery and related trades workers","Sheet and structural metal workers, moulders and welders, and related workers",Structural metal preparers and erectors,0.5986685687113648,0.6684005201560468,0.4150453955901427,0.9416342412451362,0.69347168179853,0.06209573091849936,0.06382061233290211,0.496,0.12,0.43985436893203916,0.82,0.10246758678377249,0.03655660390853882,0.08311800172265289,0.9500430663221361,0.26506024096385544,0.11
7,72,721,7215,Craft and related trades workers,"Metal, machinery and related trades workers","Sheet and structural metal workers, moulders and welders, and related workers",Riggers and cable splicers,0.7432239657631954,0.14304291287386217,0.9792477302204928,0.9987029831387808,0.9961089494163424,0.10996119016817593,0.19534282018111254,0.496,0.14,0.8273300970873785,0.91,0,0.21580188751220702,0.4844961240310077,0.5775193798449613,0.26024096385542167,0.13
7,72,722,7221,Craft and related trades workers,"Metal, machinery and related trades workers","Blacksmiths, toolmakers and related trades workers","Blacksmiths, hammersmiths and forging press workers",0.8174037089871612,0.6631989596879063,0.880674448767834,0.9156939040207522,0.7574578469520103,0.2729624838292367,0.2626131953428202,0.504,0.16,NA,NA,0.10163111668757842,0.409198112487793,0.3152454780361757,0.8242894056847545,0,0.17
7,72,722,7222,Craft and related trades workers,"Metal, machinery and related trades workers","Blacksmiths, toolmakers and related trades workers",Toolmakers and related workers,0.6459819305753685,0.599479843953186,0.5034587116299178,0.554907047124946,0.5164288802421099,0.34583872358775336,0.39003880983182404,0.504,0.21,0.5727791262135922,0.8049999999999999,0.2659974905897114,0.5648584747314453,0.3130921619293712,0.7571059431524547,0.3855421686746988,0.2
7,72,722,7223,Craft and related trades workers,"Metal, machinery and related trades workers","Blacksmiths, toolmakers and related trades workers",Metal working machine tool setters and operators,0.7419271171054338,0.5745359971627853,0.7317533309751209,0.7779742954840231,0.7371772196674921,0.22533223568152416,0.22274491355992004,0.504,0.17,0.6587933425797503,0.95,0.2043914680050188,0.340801887512207,0.3072586328400282,0.7990368804322293,0.7855421686746988,0.18
7,72,722,7224,Craft and related trades workers,"Metal, machinery and related trades workers","Blacksmiths, toolmakers and related trades workers","Metal polishers, wheel grinders and tool sharpeners",0.8231098430813124,0.8420026007802341,0.60116731517509725,0.8287937743190661,0.771076523994812,0.19016817593790428,0.2018111254851229,0.504,0.16,0.6973300970873786,0.83,0.0890840652446675,0.3926886749267578,0.20801033591731266,0.8617571059431525,0.38795180722891565,0.17
7,72,723,7231,Craft and related trades workers,"Metal, machinery and related trades workers",Machinery mechanics and repairers,Motor vehicle mechanics and repairers,0.5206847360912982,0.23914174252275683,0.47405966277561606,0.6909208819714656,0.4184176394293126,0.2183699870633894,0.22703751617076326,0.555,0.14,0.6209951456310681,0.6890000000000001,0.15207026348808028,0.28183961868286134,0.3418604651162791,0.7856589147286822,0.8337349397590361,0.18
7,72,723,7232,Craft and related trades workers,"Metal, machinery and related trades workers",Machinery mechanics and repairers,Aircraft engine mechanics and repairers,0.27603423680456485,0.46228868660598177,0.688715953307393,0.6413748378728923,0.5129701686121919,0.4184993531694696,0.4346701164294955,0.555,0.16,0.64,0.75,0.4309912170639899,0.3242924499511719,0.5348837209302325,0.4366925064599483,0.6650602409638554,0.19
7,72,723,7233,Craft and related trades workers,"Metal, machinery and related trades workers",Machinery mechanics and repairers,Agricultural and industrial machinery mechanics and repairers,0.5026747503566333,0.2514087559601214,0.6166594610174376,0.7857039919296729,0.6542729499927944,0.17421302285467874,0.18556849216616358,0.555,0.19,0.6891444174757282,0.82625,0.2386728007807054,0.17806604385375976,0.2888314671260408,0.6985357450473729,0.5012048192771085,0.17
7,72,723,7234,Craft and related trades workers,"Metal, machinery and related trades workers",Machinery mechanics and repairers,Bicycle and related repairers,0.420114122681883,0.476592977893368,0.6108949416342413,0.6861219195849546,0.5557717250324254,0.36610608020698576,0.36739974126778785,0.555,0.09,0.7189805825242719,0.69,0.41217063989962355,0.22287734985351562,0.4425064599483204,0.5155038759689923,0.5084337349397591,0.13
7,73,731,7311,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,Precision instrument makers and repairers,0.5574179743223966,0.5003250975292588,0.5651750972762646,0.5395590142671854,0.47438391699092086,0.4831824062095731,0.5375161707632601,0.311,0.18,0.6583616504854368,0.8075,0.45294855708908405,0.7205188751220704,0.33462532299741604,0.5762273901808785,0.7662650602409639,0.21
7,73,731,7312,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,Musical instrument makers and tuners,0.3880171184022825,0.4557867360208062,0.7808041504539559,0.6588845654993515,0.5739299610894941,0.4398447606727037,0.41203104786545924,0.311,0.1,0.6780825242718447,0.745,0.3368883312421581,0.3266509246826172,0.4043927648578811,0.5361757105943152,0.42409638554216866,0.14
7,73,731,7313,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,Jewellery and precious metal workers,0.8687589158345221,0.8959687906371911,0.7276264591439688,0.6498054474708171,0.28664072632944226,0.47736093143596375,0.5653298835705045,0.311,0.15,0.638640776699029,0.87,0.35382685069008785,0.781839599609375,0.13049095607235142,0.8979328165374677,0.3349397590361446,0.18
7,73,731,7314,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,Potters and related workers,0.4600570613409415,0.5065019505851756,0.3398184176394293,0.4675745784695201,0.44422827496757455,0.17399741267787838,0.25679172056921085,0.311,0.19,0.5061893203883493,0.595,0.2823086574654956,0.4516509246826172,0.4192506459948321,0.5852713178294573,0.11325301204819277,0.18
7,73,731,7315,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,"Glass makers, cutters, grinders and finishers",0.724679029957204,0.7299523190290421,0.3493298746217034,0.7457846952010376,0.6169476869865975,0.16084519189305735,0.17421302285467874,0.311,0.22,0.6910032362459546,0.8566666666666667,0.08197406942701799,0.3714622497558594,0.20025839793281652,0.8738156761412575,0.5493975903614458,0.19
7,73,731,7316,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,"Sign writers, decorative painters, engravers and etchers",0.8758915834522112,0.5351105331599479,0.5343709468223087,0.9169909208819714,0.575875486381323,0.2684346701164295,0.3195342820181113,0.311,0.24,0.6208252427184466,0.875,0.1286072772898369,0.5035377502441406,0.23255813953488372,0.8107235142118863,0.5132530120481927,0.18
7,73,731,7317,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,"Handicraft workers in wood, basketry and related materials",0.16262482168330955,0.42782834850455137,0.37094682230869,0.23086900129701687,0.38780804150453957,0.22121604139715395,0.3389391979301423,0.311,0.1,0.3748058252427184,0.31,0.4090338770388959,0.5294811248779296,0.665374677002584,0.2997416020671835,0.11566265060240964,0.14
7,73,731,7318,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,"Handicraft workers in textile, leather and related materials",0.4322396576319544,0.6176853055916776,0.15953307392996108,0.5071335927367056,0.09857328145265888,0.1927554980595084,0.16041397153945666,0.311,0.1,0.45781553398058267,0.58,0.13174404015056462,0.36674530029296876,0.42377260981912146,0.8229974160206718,0.0963855421686747,0.13
7,73,731,7319,Craft and related trades workers,Handicraft and printing workers,Handicraft workers,Handicraft workers not elsewhere classified,0.16262482168330955,0.42782834850455137,0.37094682230869,0.23086900129701687,0.38780804150453957,0.22121604139715395,0.3389391979301423,0.311,NA,0.3748058252427184,0.31,0.4090338770388959,0.5271226501464844,0.665374677002584,0.2997416020671835,NA,NA
7,73,732,7321,Craft and related trades workers,Handicraft and printing workers,Printing trades workers,Pre press technicians,0.5955777460770328,0.9135240572171651,0.8125810635538262,0.4481193255512322,0.7042801556420233,0.5976714100905562,0.723156532988357,0.748,0.26,0.6289320388349515,0.865,0.7923462986198244,0.8101415252685547,0.35594315245478036,0.6653746770025839,NA,0.38
7,73,732,7322,Craft and related trades workers,Handicraft and printing workers,Printing trades workers,Printers,0.6490727532097005,0.7204161248374512,0.914396887159533,0.8651102464332037,0.9429312581063554,0.3117723156532988,0.35705045278137126,0.748,0.22,0.7716504854368934,0.98,0.45671267252195735,0.40212265014648435,0.2571059431524548,0.7739018087855297,NA,0.25
7,73,732,7323,Craft and related trades workers,Handicraft and printing workers,Printing trades workers,Print finishing and binding workers,0.8687589158345221,0.4798439531859558,0.7341115434500648,0.8015564202334631,0.8287937743190662,0.22639068564036222,0.24320827943078913,0.748,0.17,0.2898058252427185,0.67,0.1932245922208281,0.29834905624389646,0.541343669250646,0.6770025839793282,NA,0.22
7,74,741,7411,Craft and related trades workers,Electrical and electronic trades workers,Electrical equipment installers and repairers,Building and related electricians,0.2710413694721826,0.5903771131339401,0.6990920881971465,0.6789883268482491,0.5402075226977952,0.2483829236739974,0.3253557567917206,0.58,0.18,0.6853398058252428,0.94,0.25407779171894607,0.3172169876098633,0.5665374677002584,0.7073643410852712,0.8216867469879519,0.19
7,74,741,7412,Craft and related trades workers,Electrical and electronic trades workers,Electrical equipment installers and repairers,Electrical mechanics and fitters,0.5399978053330408,0.44633390017005103,0.6331437693305397,0.6649705676943031,0.6078020552728723,0.2855010448800876,0.3208279430789133,0.58,0.14,0.5121956684092607,0.8376923076923077,0.33925296786024517,0.4044811248779297,0.3969389783343272,0.7194394752534288,0.6289156626506024,0.17
7,74,741,7413,Craft and related trades workers,Electrical and electronic trades workers,Electrical equipment installers and repairers,Electrical line installers and repairers,0.11840228245363767,0.659297789336801,0.7036316472114138,0.6309987029831388,0.6809338521400778,0.33570504527813716,0.3564036222509702,0.58,0.14,0.6931796116504856,0.8,0.3042659974905897,0.1521226406097412,0.38372093023255816,0.4890180878552972,0.5349397590361445,0.15
7,74,742,7421,Craft and related trades workers,Electrical and electronic trades workers,Electronics and telecommunications installers and repairers,Electronics mechanics and servicers,0.4475239453841451,0.56381200074308,0.6566611080229757,0.5838428756716695,0.5686492495831017,0.38772870079467753,0.4197006098687858,0.689,0.25,0.5003259361997225,0.8385714285714285,0.4592220828105395,0.49174530029296876,0.3329641934293097,0.6502399409376154,0.9228915662650602,0.25
7,74,742,7422,Craft and related trades workers,Electrical and electronic trades workers,Electronics and telecommunications installers and repairers,Information and communications technology installers and servicers,0.49337680864071737,0.42448448820360396,0.5810635538261998,0.6481378543635353,0.6498054474708171,0.33006837922749954,0.3705414895583071,0.689,0.16,0.6778571428571428,0.8485714285714285,0.3821473382326582,0.4327830123901367,0.37966039128829826,0.6162790697674418,0.983132530120482,0.24
7,75,751,7511,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Food processing and related trades workers,"Butchers, fishmongers and related food preparers",0.7253922967189729,0.320221066319896,0.32522697795071337,0.5162127107652399,0.32166018158236054,0.1652652005174644,0.14165588615782665,0.134,0.14,0.40856796116504873,0.3675,0.10006273525721454,0.11202830314636231,0.12403100775193798,0.8627260981912145,0.39759036144578314,0.13
7,75,751,7512,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Food processing and related trades workers,"Bakers, pastry cooks and confectionery makers",0.7432239657631954,0.659297789336801,0.1815823605706874,0.5097276264591439,0.3320363164721141,0.4139715394566624,0.4359637774902975,0.134,0.14,0.3212135922330097,0.07,0.4203262233375157,0.6521226501464844,0.1124031007751938,0.872093023255814,0.18795180722891566,0.17
7,75,751,7513,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Food processing and related trades workers,Dairy products makers,0.6369472182596291,0.5916775032509753,0.6433203631647211,0.6893644617380026,0.7840466926070039,0.31888745148771025,0.3001293661060802,0.134,0.16,0.5115533980582525,0.56,0.25156838143036386,0.41391510009765625,0.2467700258397933,0.7319121447028423,0.12289156626506025,0.22
7,75,751,7514,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Food processing and related trades workers,"Fruit, vegetable and related preservers",0.47503566333808844,0.4265279583875163,0.8521400778210116,0.89883268482490275,0.9571984435797666,0.36222509702457956,0.2897800776196636,0.134,0.1,0.738106796116505,0.86,0.24592220828105396,0.5082546997070313,0.5012919896640827,0.6731266149870802,0.16626506024096385,0.15
7,75,751,7515,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Food processing and related trades workers,Food and beverage tasters and graders,0.6141226818830242,0.6105331599479844,0.8203631647211413,0.6297016861219196,0.5019455252918288,0.3208279430789134,0.3046571798188875,0.134,0.29,0.19165048543689317,0.35,0.3362609786700126,0.5011792373657227,0.4554263565891473,0.6434108527131783,0.3060240963855422,0.31
7,75,751,7516,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Food processing and related trades workers,Tobacco preparers and tobacco products makers,0.6547788873038516,0.4399653229302124,0.5378296584522265,0.712926934716818,0.45006485084306097,0.12764122466580424,0.1246226821905994,0.134,0.14,0.5310679611650484,0.7633333333333333,0.1752404851526558,0.27712265014648435,0.2540913006029285,0.8458225667527993,0.07710843373493977,0.14
7,75,752,7521,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers","Wood treaters, cabinet makers and related trades workers",Wood treaters,0.615549215406562,0.5123537061118335,0.8294422827496757,0.6530479896238651,0.7172503242542153,0.15071151358344115,0.09379042690815007,0.571,0.21,0.6502912621359224,0.87,0.2164366373902133,0.18514150619506836,0.5723514211886305,0.6892764857881137,0.09397590361445783,0.22
7,75,752,7522,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers","Wood treaters, cabinet makers and related trades workers",Cabinet makers and related workers,0.7949358059914408,0.5432379713914175,0.5703631647211413,0.5713359273670557,0.5291828793774319,0.17011642949547218,0.20051746442432083,0.571,0.14,0.2002912621359223,0.595,0.2521957340025094,0.33372642517089846,0.457687338501292,0.6602067183462532,0.04819277108433735,0.16
7,75,752,7523,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers","Wood treaters, cabinet makers and related trades workers",Woodworking machine tool setters and operators,0.9172610556348074,0.41612483745123535,0.8573281452658884,0.9182879377431906,0.9442282749675746,0.1461836998706339,0.12548512289780078,0.571,0.14,0.45587378640776693,0.78,0.14554579673776663,0.3785377502441406,0.20930232558139536,0.8591731266149871,0.7012048192771084,0.22
7,75,753,7531,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Garment and related trades workers,"Tailors, dressmakers, furriers and hatters",0.6733238231098431,0.6306892067620286,0.8664072632944229,0.7833981841763943,0.6977950713359273,0.4087968952134541,0.445019404915912,0.353,0.13,0.44723300970873786,0.47,0.1944792973651192,0.5625,0.4573643410852713,0.8074935400516796,0.344578313253012,0.15
7,75,753,7532,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Garment and related trades workers,Garment and related pattern makers and cutters,0.46790299572039945,0.8751625487646294,0.6977950713359273,0.7574578469520103,0.7565931690445309,0.29797326433807675,0.3178094006037085,0.353,0.28,0.738106796116505,0.86,0.3312421580928482,0.4893867874145508,0.22222222222222224,0.7691645133505599,0.8385542168674699,0.17
7,75,753,7533,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Garment and related trades workers,"Sewing, embroidery and related workers",0.7698525915359011,0.5695708712613784,0.1448335495028102,0.4798962386511025,0.1733679204496325,0.2061233290211298,0.23415265200517463,0.353,0.12,0.5301294498381878,0.53,0.11668757841907151,0.4775943374633789,0.152885443583118,0.9285099052540913,0.42168674698795183,0.12
7,75,753,7534,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Garment and related trades workers,Upholsterers and related workers,0.3780313837375178,0.2093628088426528,0.7224383916990921,0.8067444876783398,0.748378728923476,0.08796895213454076,0.16429495472186287,0.353,0.16,0.37980582524271844,0.55,0.33626097867001253,0.1686320686340332,0.6537467700258398,0.7596899224806202,0.1614457831325301,0.18
7,75,753,7535,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Garment and related trades workers,"Pelt dressers, tanners and fellmongers",0.38944365192582026,0.2834850455136541,0.7354085603112841,0.5499351491569391,0.20752269779507135,0.08020698576972833,0.031047865459249677,0.353,0.11,0.18800970873786405,0.45,0.20828105395232122,0.2087264060974121,0.25064599483204136,0.8036175710594315,0,0.11
7,75,753,7536,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Garment and related trades workers,Shoemakers and related workers,0.4322396576319544,0.6176853055916776,0.15953307392996108,0.5071335927367056,0.09857328145265888,0.1927554980595084,0.16041397153945666,0.353,0.15,0.45781553398058267,0.58,0.13174404015056462,0.36910377502441405,0.42377260981912146,0.8229974160206718,0.08433734939759036,0.17
7,75,754,7541,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Other craft and related workers,Underwater divers,0.28530670470756064,0.15214564369310793,0.2503242542153048,0.7535667963683528,0.582360570687419,0.15523932729624837,0.1888745148771022,0.277,0.18,0.34543689320388343,0.16,0.1480552070263488,0.06014151096343994,0.5258397932816538,0.6421188630490956,0.21204819277108433,0.16
7,75,754,7542,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Other craft and related workers,Shotfirers and blasters,0.4108416547788873,0.258777633289987,0.2619974059662776,0.9053177691309987,0.603112840466926,0.2833117723156533,0.34670116429495473,0.277,0.19,0.29893203883495145,0.74,NA,0.2724056625366211,0.4005167958656331,0.7248062015503876,0.21686746987951808,0.12
7,75,754,7543,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Other craft and related workers,Product graders and testers (excluding foods and beverages),0.9529243937232525,0.811443433029909,0.8599221789883269,0.6044098573281452,0.8391699092088197,0.5058214747736093,0.49805950840879687,0.277,0.4,0.841893203883495,1,0.616060225846926,0.7771226501464844,0.4470284237726098,0.6124031007751938,0.46987951807228917,0.31
7,75,754,7544,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Other craft and related workers,Fumigators and other pest and weed controllers,0.6291012838801712,0.5830082358040746,0.753134457414613,0.6610462602680501,0.6623432771292693,0.30314790858128504,0.32255282449331607,0.277,0.14,0.338131067961165,0.155,0.3508992053534086,0.1662735939025879,0.5990525409130061,0.5555555555555556,0.7759036144578313,0.13
7,75,754,7549,Craft and related trades workers,"Food processing, wood working, garment and other craft and related trades workers",Other craft and related workers,Craft and related workers not elsewhere classified,0.5542082738944365,0.6098829648894668,0.5486381322957199,0.5201037613488976,0.5239948119325551,0.39521345407503233,0.46765847347994827,0.277,0.08,0.5783009708737865,0.69,0.2710163111668758,0.5554245376586914,0.5490956072351421,0.6343669250645995,NA,0.14
8,81,811,8111,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Mining and mineral processing plant operators,Miners and quarriers,0.5946606888119014,0.42819988853798996,0.5445617935890309,0.8665925514174542,0.7155827311469335,0.1249306967288856,0.14784697837737942,0.319,0.24,0.3433009708737865,0.835,0.0821831869510665,0.07193396091461182,0.30546327057954964,0.7803617571059431,0.6313253012048192,0.17
8,81,811,8112,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Mining and mineral processing plant operators,Mineral and stone processing plant operators,0.7724679029957204,0.6684005201560468,0.8106355382619974,0.6750972762645915,0.9221789883268483,0.1591203104786546,0.13260025873221215,0.319,0.21,0.6973300970873786,0.83,0.22584692597239647,0.14268867492675782,0.37532299741602065,0.6912144702842378,0.5903614457831325,0.21
8,81,811,8113,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Mining and mineral processing plant operators,Well drillers and borers and related workers,0.6286257727056586,0.2375379280450802,0.6374837872892347,0.8642455685257242,0.7127107652399481,0.17917205692108668,0.18628719275549804,0.319,0.22,0.2868770226537216,0.8683333333333333,0.0534504391468005,0.12382075309753418,0.38695090439276486,0.8044788975021533,0.4939759036144578,0.19
8,81,811,8114,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Mining and mineral processing plant operators,"Cement, stone and other mineral products machine operators",0.7403708987161198,0.22496749024707413,0.5907911802853437,0.7441634241245136,0.8278210116731517,0.23285899094437257,0.23641655886157825,0.319,0.22,0.705740291262136,0.855,0.20357590966122963,0.2134433937072754,0.356266149870801,0.7348191214470284,0.8939759036144578,0.23
8,81,812,8121,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Metal processing and finishing plant operators,Metal processing plant operators,0.7281027104136948,0.5459037711313394,0.4599221789883268,0.6542153047989624,0.5989623865110246,0.14851228978007763,0.15265200517464425,0.622,0.24,0.69373786407767,0.9133333333333333,0.1836888331242158,0.1875,0.2987080103359173,0.7739018087855297,0.7831325301204819,0.26
8,81,812,8122,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Metal processing and finishing plant operators,"Metal finishing, plating and coating machine operators",0.7337137422729434,0.58777633289987,0.8149589277993947,0.8024210981409425,0.9204496325118893,0.17421302285467874,0.17248814144027597,0.622,0.19,0.8467475728155338,0.95,0.22082810539523212,0.2959905624389648,0.276916451335056,0.7820844099913867,0.6144578313253012,0.2
8,81,813,8131,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Chemical and photographic products plant and machine operators,Chemical products plant and machine operators,0.6923442700903472,0.6371911573472042,0.558149589277994,0.7263294422827496,0.7280587980977086,0.24277705907718844,0.2708063820612333,0.521,0.25,0.6875404530744336,0.8,0.23462986198243413,0.3455188751220703,0.2678725236864772,0.7622739018087855,0.8626506024096385,0.24
8,81,813,8132,"Plant and machine operators, and assemblers",Stationary plant and machine operators,Chemical and photographic products plant and machine operators,Photographic products machine operators,0.9843081312410842,NA,0.8261997405966277,0.6407263294422828,0.7444876783398184,0.4243208279430789,0.4514877102199224,0.521,0.31,0.6994174757281553,0.9,0.5595984943538268,0.4681603622436523,0.13178294573643412,0.8436692506459949,0.9879518072289156,0.27
8,81,814,8141,"Plant and machine operators, and assemblers",Stationary plant and machine operators,"Rubber, plastic and paper products machine operators",Rubber products machine operators,0.7386590584878745,0.4041612483745124,0.6134889753566797,0.732295719844358,0.7151750972762646,0.14670116429495472,0.12677878395860284,0.235,0.18,0.7212135922330096,0.902,0.1806775407779172,0.18278301239013672,0.32532299741602067,0.7989664082687339,0.8120481927710843,0.18
8,81,814,8142,"Plant and machine operators, and assemblers",Stationary plant and machine operators,"Rubber, plastic and paper products machine operators",Plastic products machine operators,0.7867332382310984,0.5678370177719982,0.6052745352356247,0.7250324254215305,0.6187851275399914,0.18801207416990082,0.17917205692108668,0.235,0.2,0.7197977346278317,0.9183333333333333,0.19710277175772783,0.3007075500488281,0.25441429801894916,0.8443152454780362,0.8240963855421687,0.17
8,81,814,8143,"Plant and machine operators, and assemblers",Stationary plant and machine operators,"Rubber, plastic and paper products machine operators",Paper products machine operators,0.6968616262482168,0.5156046814044213,0.7243839169909209,0.6627756160830091,0.6504539559014266,0.16623544631306597,0.14553686934023286,0.235,0.15,0.6191262135922331,0.845,0.07026348808030113,0.24882076263427735,0.3746770025839793,0.8520671834625323,0.8771084337349397,0.18
