from,to,round,deals,value
Finland (EU),The Netherlands (EU),Seed,1,2800000
California (US),Sweden (EU),Series A,3,10409376
Finland (EU),Hong Kong (Else),Series A,1,7034064
Finland (EU),Sweden (EU),Series A,1,7034064
Hong Kong (Else),Sweden (EU),Series A,1,4689376
Finland (EU),Finland (EU),Series A,4,15327795
California (US),Oregon (US),Series A,6,22279343
Finland (EU),France (EU),Series A,1,6466667
Finland (EU),Oregon (US),Series A,1,6466667
France (EU),Oregon (US),Series A,1,3233333
Finland (EU),Russian Federation (Else),Series B,1,14254780
Finland (EU),Finland (EU),Series B,2,18691085
California (US),Finland (EU),Series Unknown,3,5424000
Finland (EU),Germany (EU),Series Unknown,2,4326034
Finland (EU),United Kingdom (EU),Series Unknown,1,1500000
Belgium (EU),Finland (EU),Series Unknown,1,2826034
Belgium (EU),Germany (EU),Series Unknown,1,1884022
Finland (EU),Finland (EU),Series Unknown,6,21901616
Finland (EU),France (EU),Series Unknown,1,2947619
California (US),France (EU),Series Unknown,4,61222434
France (EU),United Kingdom (EU),Angel,1,275000
France (EU),France (EU),Angel,5,2091433
France (EU),France (EU),Debt Financing,1,7683432
France (EU),France (EU),Post IPO Equity,1,30178816
Finland (EU),France (EU),Pre Seed,1,390798
France (EU),Germany (EU),Private Equity,2,50925528
France (EU),Kuwait (Else),Private Equity,1,26925528
France (EU),United Kingdom (EU),Private Equity,2,40099023
Germany (EU),Kuwait (Else),Private Equity,1,8975176
Germany (EU),United Kingdom (EU),Private Equity,1,8975176
Kuwait (Else),United Kingdom (EU),Private Equity,1,8975176
France (EU),France (EU),Private Equity,4,34068240
Belgium (EU),France (EU),Private Equity,1,54415846
California (US),Georgia (US),Seed,8,12398333
Georgia (US),New York (US),Seed,5,1841212
Georgia (US),Sweden (EU),Seed,1,183333
Georgia (US),Texas (US),Seed,2,663333
New York (US),Sweden (EU),Seed,2,1104762
France (EU),United Kingdom (EU),Seed,17,17682930
Belgium (EU),France (EU),Seed,4,1467094
Belgium (EU),Germany (EU),Seed,5,2484684
France (EU),Germany (EU),Seed,4,2309219
Spain (EU),Venezuela (Else),Seed,1,50000
France (EU),Turkey (Else),Seed,1,54232
France (EU),France (EU),Series A,17,84966643
Belgium (EU),France (EU),Series A,2,23755507
Belgium (EU),United Kingdom (EU),Series A,1,2446234
France (EU),United Kingdom (EU),Series A,7,49230731
California (US),Switzerland (EU),Series A,14,213644682
Switzerland (EU),United Kingdom (EU),Series A,6,64102261
France (EU),New York (US),Series A,6,21750952
France (EU),Germany (EU),Series A,5,30932438
Germany (EU),New York (US),Series A,6,35950476
Germany (EU),United Kingdom (EU),Series A,8,42873333
New York (US),United Kingdom (EU),Series A,21,84284986
France (EU),Norway (EU),Series B,1,13417686
Belgium (EU),Brazil (Else),Series B,1,2625000
Brazil (Else),France (EU),Series B,1,9187500
France (EU),Switzerland (EU),Series B,5,87954074
France (EU),Germany (EU),Series B,4,39383318
France (EU),France (EU),Series C,8,108093533
France (EU),Italy (EU),Series D,1,25306311
Italy (EU),Italy (EU),Series D,1,18979733
France (EU),Germany (EU),Series D,1,23682652
France (EU),France (EU),Series D,2,33672138
France (EU),France (EU),Series Unknown,37,154033325
France (EU),Massachusetts (US),Series Unknown,3,13375615
France (EU),Germany (EU),Series Unknown,3,6768275
Germany (EU),United Kingdom (EU),Angel,2,407500
Germany (EU),Germany (EU),Equity Crowdfunding,2,4277348
Israel (Else),Israel (Else),Post IPO Equity,1,28000000
California (US),Chile (Else),Pre Seed,1,26667
Chile (Else),New Jersey (US),Pre Seed,1,26667
The Netherlands (EU),United Kingdom (EU),Pre Seed,3,52970
Austria (EU),Germany (EU),Product Crowdfunding,1,129818
Germany (EU),Germany (EU),Seed,32,24430908
California (US),District of Columbia (US),Seed,27,21624900
California (US),Germany (EU),Seed,26,28189356
District of Columbia (US),Germany (EU),Seed,1,2285714
District of Columbia (US),Massachusetts (US),Seed,7,3497325
District of Columbia (US),New York (US),Seed,18,11094814
Germany (EU),Massachusetts (US),Seed,6,5375648
Germany (EU),New York (US),Seed,14,13326334
Germany (EU),United Arab Emirates (Else),Seed,1,34195
Germany (EU),Hong Kong (Else),Seed,1,33810
Germany (EU),United Kingdom (EU),Seed,10,5411300
Germany (EU),Texas (US),Seed,6,5947974
Germany (EU),Switzerland (EU),Seed,4,3681872
Germany (EU),Luxembourg (EU),Seed,2,726124
Luxembourg (EU),Switzerland (EU),Seed,2,113062
Germany (EU),Washington (US),Seed,3,1740538
Massachusetts (US),United Kingdom (EU),Seed,20,9936186
Massachusetts (US),Washington (US),Seed,3,1196745
United Kingdom (EU),Washington (US),Seed,13,3829362
Chile (Else),Germany (EU),Seed,1,135000
Germany (EU),Spain (EU),Seed,4,5244890
Florida (US),Germany (EU),Series A,1,9500000
Florida (US),South Korea (Else),Series A,1,9500000
Florida (US),Switzerland (EU),Series A,2,23250000
Florida (US),United Kingdom (EU),Series A,3,15800000
Germany (EU),South Korea (Else),Series A,1,9500000
Germany (EU),Switzerland (EU),Series A,5,22850000
South Korea (Else),Switzerland (EU),Series A,1,14250000
South Korea (Else),United Kingdom (EU),Series A,3,13177778
Switzerland (EU),Switzerland (EU),Series A,10,25837204
Finland (EU),Germany (EU),Series A,2,9800000
California (US),Ohio (US),Series A,6,31804762
Germany (EU),Ohio (US),Series A,1,14428571
Germany (EU),Russian Federation (Else),Series A,1,14428571
Ohio (US),Russian Federation (Else),Series A,1,5771429
France (EU),The Netherlands (EU),Series A,2,19679326
Germany (EU),The Netherlands (EU),Series A,2,14486217
Germany (EU),Texas (US),Series A,3,28600000
Germany (EU),Sweden (EU),Series A,1,13333333
Sweden (EU),United Kingdom (EU),Series A,2,19513333
France (EU),Spain (EU),Series B,2,25280614
Germany (EU),Spain (EU),Series B,4,22989959
Germany (EU),Switzerland (EU),Series B,2,24489687
Germany (EU),United Kingdom (EU),Series B,4,43233333
Germany (EU),Texas (US),Series B,1,6000000
New York (US),Switzerland (EU),Series B,4,51860536
Germany (EU),New York (US),Series B,2,13526327
California (US),Germany (EU),Series C,7,52367691
California (US),Poland (EU),Series C,2,15678772
France (EU),Germany (EU),Series C,4,27182165
France (EU),Poland (EU),Series C,2,15678772
Germany (EU),Poland (EU),Series C,2,19598158
Germany (EU),Germany (EU),Series C,4,82838772
California (US),Switzerland (EU),Series C,10,160256627
France (EU),Switzerland (EU),Series C,5,47307572
Germany (EU),Switzerland (EU),Series C,4,35445516
Poland (EU),Switzerland (EU),Series C,1,7840000
California (US),Washington (US),Series C,5,100666667
New York (US),Washington (US),Series C,4,60150000
France (EU),United Kingdom (EU),Series C,2,29011863
The Netherlands (EU),The Netherlands (EU),Series C,2,32432748
Germany (EU),United Kingdom (EU),Series C,2,27500000
Germany (EU),Germany (EU),Series D,4,79504883
Germany (EU),Switzerland (EU),Series D,1,12252610
Switzerland (EU),Switzerland (EU),Series D,2,10126305
Germany (EU),Ohio (US),Series D,1,21428571
Germany (EU),United Kingdom (EU),Series D,3,36330574
Ohio (US),United Kingdom (EU),Series D,1,12857143
United Kingdom (EU),United Kingdom (EU),Series D,2,14285714
Burkina Faso (Else),Germany (EU),Series E,1,60769258
Germany (EU),Germany (EU),Series E,1,40512839
Germany (EU),United Kingdom (EU),Series F,1,6500000
Germany (EU),Germany (EU),Series F,1,4333333
New York (US),Sweden (EU),Series Unknown,2,334833333
New York (US),Switzerland (EU),Series Unknown,1,333333333
Sweden (EU),Switzerland (EU),Series Unknown,2,337502101
Germany (EU),Germany (EU),Series Unknown,17,71327336
France (EU),United Kingdom (EU),Series Unknown,3,16061674
Germany (EU),South Korea (Else),Series Unknown,1,20000000
Germany (EU),Switzerland (EU),Series Unknown,2,13935604
California (US),United Kingdom (EU),Undisclosed,1,30000000
California (US),California (US),Undisclosed,1,20000000
Cyprus (EU),Greece (EU),Seed,1,200985
Cyprus (EU),United Kingdom (EU),Seed,3,1360492
Greece (EU),United Kingdom (EU),Seed,3,1530112
Greece (EU),Greece (EU),Seed,5,1514038
California (US),Japan (Else),Seed,25,34817046
Florida (US),Japan (Else),Seed,1,733333
California (US),Oregon (US),Pre Seed,1,223333
New York (US),Oregon (US),Pre Seed,1,223333
United Kingdom (EU),Vietnam (Else),Pre Seed,1,200000
California (US),Hong Kong (Else),Seed,14,18048501
California (US),United States (US),Seed,21,21322748
Hong Kong (Else),United States (US),Seed,3,1583333
Hong Kong (Else),Hong Kong (Else),Seed,4,1850000
Singapore (Else),Switzerland (EU),Seed,2,1660000
Singapore (Else),Singapore (Else),Seed,19,12075459
India (Else),India (Else),Angel,8,960197
California (US),India (Else),Angel,1,40000
India (Else),United Kingdom (EU),Angel,1,329531
India (Else),New York (US),Angel,1,272150
India (Else),Singapore (Else),Angel,2,3972150
New York (US),Singapore (Else),Angel,1,272150
New York (US),New York (US),Angel,13,7627385
California (US),District of Columbia (US),Angel,2,963810
California (US),Georgia (US),Angel,2,1818667
District of Columbia (US),Georgia (US),Angel,1,106667
India (Else),Israel (Else),Convertible Note,1,300000
India (Else),New York (US),Convertible Note,2,1700000
India (Else),United Kingdom (EU),Convertible Note,1,300000
Israel (Else),New York (US),Convertible Note,1,300000
Israel (Else),United Kingdom (EU),Convertible Note,1,300000
New York (US),United Kingdom (EU),Convertible Note,1,300000
District of Columbia (US),India (Else),Debt Financing,1,8000000
District of Columbia (US),Norway (EU),Debt Financing,1,8000000
India (Else),Norway (EU),Debt Financing,1,8000000
United Kingdom (EU),United Kingdom (EU),Debt Financing,2,35333289
India (Else),New York (US),Grant,1,837025
India (Else),Texas (US),Private Equity,1,5400000
India (Else),India (Else),Private Equity,1,3600000
India (Else),United Kingdom (EU),Private Equity,1,24500000
India (Else),Pennsylvania (US),Private Equity,1,37273900
India (Else),New York (US),Private Equity,1,48543587
China (Else),Connecticut (US),Private Equity,1,24000000
China (Else),Germany (EU),Private Equity,1,24000000
Connecticut (US),District of Columbia (US),Private Equity,2,136500000
Connecticut (US),France (EU),Private Equity,1,24000000
Connecticut (US),Germany (EU),Private Equity,1,24000000
District of Columbia (US),Germany (EU),Private Equity,1,24000000
California (US),Mauritius (Else),Private Equity,1,30000000
California (US),California (US),Private Equity,19,903930704
Mauritius (Else),Mauritius (Else),Private Equity,1,15000000
California (US),India (Else),Seed,15,6663333
India (Else),India (Else),Seed,23,6691624
California (US),The Netherlands (EU),Seed,11,7362937
India (Else),New York (US),Seed,4,1140000
India (Else),The Netherlands (EU),Seed,1,250000
France (EU),India (Else),Seed,1,333333
France (EU),Pakistan (Else),Seed,1,333333
India (Else),Pakistan (Else),Seed,1,333333
India (Else),Massachusetts (US),Seed,2,2115015
India (Else),United Kingdom (EU),Seed,1,52500
India (Else),Washington (US),Seed,2,1332500
India (Else),New Jersey (US),Seed,2,1100000
Washington (US),Washington (US),Seed,24,17893419
California (US),Washington (US),Seed,49,54433809
New York (US),United States (US),Seed,18,9456726
New York (US),Washington (US),Seed,28,14116680
United Kingdom (EU),United States (US),Seed,2,877714
United States (US),Washington (US),Seed,4,1446476
India (Else),Texas (US),Seed,2,236500
Poland (EU),Poland (EU),Seed,4,690000
Pennsylvania (US),Switzerland (EU),Series A,3,15923810
Pennsylvania (US),Utah (US),Series A,2,3666667
Switzerland (EU),Utah (US),Series A,1,666667
California (US),India (Else),Series A,9,32510476
India (Else),India (Else),Series A,9,23942620
California (US),Mauritius (Else),Series A,2,4166667
India (Else),Mauritius (Else),Series A,3,10336637
India (Else),New York (US),Series A,4,8355556
California (US),India (Else),Series B,8,68161591
India (Else),India (Else),Series B,8,62901822
California (US),Japan (Else),Series B,12,98360371
California (US),Mauritius (Else),Series B,1,5000000
Japan (Else),Mauritius (Else),Series B,1,5000000
Japan (Else),Singapore (Else),Series B,1,5000000
Mauritius (Else),Singapore (Else),Series B,1,5000000
India (Else),Japan (Else),Series B,1,5500000
Belgium (EU),Montana (US),Series B,1,3000000
Montana (US),The Netherlands (EU),Series B,1,3000000
India (Else),New York (US),Series B,1,20000000
District of Columbia (US),India (Else),Series C,1,2400000
District of Columbia (US),Norway (EU),Series C,1,2400000
India (Else),Norway (EU),Series C,1,2400000
California (US),India (Else),Series C,3,70750000
California (US),Japan (Else),Series C,6,83500000
India (Else),Japan (Else),Series C,1,18750000
India (Else),India (Else),Series C,1,12500000
India (Else),Singapore (Else),Series C,1,10000000
Singapore (Else),Singapore (Else),Series C,3,31941786
Hong Kong (Else),New York (US),Series C,1,10000000
California (US),India (Else),Series D,1,37000000
California (US),New York (US),Series E,22,1014646127
California (US),South Africa (Else),Series E,1,150000000
New York (US),South Africa (Else),Series E,1,100000000
California (US),California (US),Series E,44,1173411864
California (US),India (Else),Series E,1,6000000
India (Else),New York (US),Series E,1,6000000
India (Else),India (Else),Series E,1,4000000
Belgium (EU),California (US),Series E,1,80000000
Belgium (EU),New York (US),Series E,2,217367166
Belgium (EU),Washington (US),Series E,1,53333333
California (US),Washington (US),Series E,5,179517065
New York (US),Washington (US),Series E,1,80000000
New York (US),New York (US),Series E,8,198125519
California (US),India (Else),Series Unknown,7,50801850
India (Else),Texas (US),Series Unknown,1,2625000
India (Else),India (Else),Series Unknown,7,67302299
United Arab Emirates (Else),United Kingdom (EU),Series Unknown,1,19500000
California (US),Mauritius (Else),Series Unknown,1,8000000
Mauritius (Else),New York (US),Series Unknown,1,8000000
District of Columbia (US),India (Else),Series Unknown,1,59647747
India (Else),Spain (EU),Series Unknown,1,3339583
India (Else),Mauritius (Else),Series Unknown,1,600000
India (Else),United Kingdom (EU),Series Unknown,4,39000000
Illinois (US),India (Else),Series Unknown,1,18000000
Illinois (US),The Netherlands (EU),Series Unknown,1,18000000
Illinois (US),United Kingdom (EU),Series Unknown,2,31000000
India (Else),The Netherlands (EU),Series Unknown,1,18000000
The Netherlands (EU),United Kingdom (EU),Series Unknown,3,24352715
Denmark (EU),Illinois (US),Series Unknown,1,5066667
Denmark (EU),Maryland (US),Series Unknown,1,5066667
Illinois (US),Maryland (US),Series Unknown,1,5066667
Massachusetts (US),New York (US),Series Unknown,12,221996177
India (Else),Singapore (Else),Series Unknown,2,39333333
India (Else),South Korea (Else),Series Unknown,1,9333333
Singapore (Else),South Korea (Else),Series Unknown,1,9333333
India (Else),Luxembourg (EU),Series Unknown,1,500000
Indonesia (Else),Switzerland (EU),Seed,1,15000
Indonesia (Else),Indonesia (Else),Seed,1,10000
California (US),Japan (Else),Series A,19,87637285
Japan (Else),Singapore (Else),Series A,3,5840000
Japan (Else),South Africa (Else),Corporate Round,1,132638485
Ireland (EU),New Jersey (US),Pre Seed,1,44066
Ireland (EU),United Kingdom (EU),Pre Seed,1,44066
New Jersey (US),United Kingdom (EU),Pre Seed,2,53260
California (US),Ireland (EU),Seed,3,5875000
California (US),Luxembourg (EU),Seed,6,3183736
Ireland (EU),Luxembourg (EU),Seed,1,1875000
Ireland (EU),New York (US),Seed,2,2535000
Ireland (EU),United Kingdom (EU),Seed,5,5462695
Luxembourg (EU),New York (US),Seed,5,2576593
Luxembourg (EU),United Kingdom (EU),Seed,4,4788303
Ireland (EU),Ireland (EU),Seed,15,15190478
Ireland (EU),Switzerland (EU),Seed,1,660000
New York (US),Switzerland (EU),Seed,3,3036234
Ireland (EU),New Jersey (US),Seed,1,1025536
Chile (Else),Ireland (EU),Seed,1,40000
Ireland (EU),Washington (US),Seed,1,472338
California (US),Spain (EU),Seed,15,13369632
New York (US),Spain (EU),Seed,12,8011723
Nevada (US),United Kingdom (EU),Seed,3,1885789
Ireland (EU),Ireland (EU),Series A,3,10902098
California (US),Ireland (EU),Series B,5,69458333
Ireland (EU),Ireland (EU),Series B,1,3466667
California (US),Denmark (EU),Series C,5,63812246
California (US),Ireland (EU),Series C,5,102774945
Denmark (EU),France (EU),Series C,2,16439095
Denmark (EU),Germany (EU),Series C,2,10417802
Denmark (EU),Illinois (US),Series C,3,24084469
Denmark (EU),Ireland (EU),Series C,2,10417802
Denmark (EU),New York (US),Series C,3,27630302
Denmark (EU),Switzerland (EU),Series C,5,75571715
France (EU),Illinois (US),Series C,1,814095
France (EU),Ireland (EU),Series C,2,7214095
France (EU),New York (US),Series C,4,51021122
Germany (EU),Illinois (US),Series C,4,24290529
Germany (EU),Ireland (EU),Series C,2,10417802
Germany (EU),New York (US),Series C,4,34599620
Illinois (US),Ireland (EU),Series C,2,10417802
