from,to,round,deals,value
California (US),Hong Kong (Else),Secondary Market,2,6700000
California (US),New York (US),Secondary Market,4,986700000
Hong Kong (Else),New York (US),Secondary Market,2,6700000
Canada (Else),New York (US),Seed,50,76778986
Canada (Else),Canada (Else),Seed,88,161932760
Massachusetts (US),Massachusetts (US),Seed,42,74171066
Canada (Else),Germany (EU),Seed,4,6780000
Canada (Else),Colorado (US),Seed,6,7787500
Canada (Else),Illinois (US),Seed,9,11470253
California (US),Illinois (US),Seed,70,147576302
California (US),Washington (US),Seed,77,131285757
Canada (Else),Washington (US),Seed,10,10673106
Illinois (US),Washington (US),Seed,9,6589101
California (US),The Netherlands (EU),Seed,18,32791711
Canada (Else),The Netherlands (EU),Seed,2,3500000
Massachusetts (US),The Netherlands (EU),Seed,6,8485714
Canada (Else),United Kingdom (EU),Seed,10,19258599
Canada (Else),Pennsylvania (US),Seed,7,8317040
Illinois (US),Pennsylvania (US),Seed,9,10543869
Arizona (US),California (US),Seed,3,4312500
Arizona (US),Canada (Else),Seed,2,2183333
Canada (Else),Virginia (US),Seed,2,4172275
Colorado (US),Virginia (US),Seed,4,4329162
New York (US),Virginia (US),Seed,14,20396598
New York (US),New York (US),Seed,303,418698166
California (US),Texas (US),Seed,102,234181700
California (US),Utah (US),Seed,24,77906381
California (US),Wyoming (US),Seed,11,26289406
New York (US),Texas (US),Seed,64,96436543
New York (US),Utah (US),Seed,13,19338393
New York (US),Wyoming (US),Seed,3,1388874
Texas (US),Utah (US),Seed,3,5033929
Texas (US),Wyoming (US),Seed,3,1906206
Utah (US),Wyoming (US),Seed,1,262500
Canada (Else),Ireland (EU),Seed,2,3761546
California (US),Sweden (EU),Seed,14,18376078
California (US),Switzerland (EU),Seed,29,58107639
Canada (Else),Sweden (EU),Seed,3,1485000
Canada (Else),Switzerland (EU),Seed,7,10195223
Sweden (EU),Switzerland (EU),Seed,4,3044821
Canada (Else),Lithuania (EU),Seed,1,4459143
Ireland (EU),New York (US),Seed,3,1922930
Canada (Else),France (EU),Seed,7,8039089
Canada (Else),Georgia (US),Seed,3,4600000
Canada (Else),Tennessee (US),Seed,1,4518000
Finland (EU),Finland (EU),Seed,14,15783989
New York (US),North Carolina (US),Seed,13,11867840
North Carolina (US),North Carolina (US),Seed,13,8573889
California (US),Maryland (US),Seed,16,35634292
Canada (Else),Oregon (US),Seed,1,414481
Canada (Else),Spain (EU),Seed,4,4175256
Spain (EU),Spain (EU),Seed,44,36758300
Canada (Else),Turkey (Else),Seed,1,3000000
Illinois (US),New York (US),Seed,49,49631964
Canada (Else),Norway (EU),Seed,3,2233889
New York (US),Norway (EU),Seed,3,1741111
Canada (Else),Florida (US),Seed,6,7032615
Florida (US),Massachusetts (US),Seed,14,10916713
Canada (Else),China (Else),Seed,11,24254100
Canada (Else),Texas (US),Seed,6,8184270
China (Else),Texas (US),Seed,7,13267885
California (US),New Jersey (US),Seed,28,44308632
New York (US),Spain (EU),Seed,8,12289891
Canada (Else),District of Columbia (US),Series A,2,10873517
Canada (Else),Washington (US),Series A,8,38385412
District of Columbia (US),Washington (US),Series A,3,8760187
Canada (Else),Canada (Else),Series A,47,282925189
California (US),Canada (Else),Series A,56,492860814
California (US),South Carolina (US),Series A,2,24785714
Canada (Else),South Carolina (US),Series A,1,2871429
California (US),Vietnam (Else),Series A,2,14726496
Canada (Else),Vietnam (Else),Series A,1,4333333
Canada (Else),New York (US),Series A,35,213733926
California (US),Massachusetts (US),Series A,144,2334445239
Canada (Else),Massachusetts (US),Series A,10,71603312
Australia (Else),Massachusetts (US),Series A,2,6083333
Brazil (Else),Canada (Else),Series A,1,2207143
Brazil (Else),Florida (US),Series A,3,6571429
Brazil (Else),Illinois (US),Series A,1,1471429
Brazil (Else),Massachusetts (US),Series A,3,10238095
California (US),Florida (US),Series A,40,464531885
California (US),Illinois (US),Series A,90,856799719
Canada (Else),Florida (US),Series A,3,12540476
Canada (Else),Illinois (US),Series A,7,29448308
Florida (US),Illinois (US),Series A,8,71668315
Florida (US),Massachusetts (US),Series A,9,110537807
Florida (US),New York (US),Series A,31,220321452
Illinois (US),Massachusetts (US),Series A,30,401629806
Illinois (US),New York (US),Series A,49,413661181
Canada (Else),United Kingdom (EU),Series A,12,39905796
Canada (Else),Cyprus (EU),Series A,1,11250000
Canada (Else),Israel (Else),Series A,2,19251860
Cyprus (EU),Israel (Else),Series A,1,7500000
Arizona (US),California (US),Series A,5,42425000
Arizona (US),Canada (Else),Series A,1,3000000
Arizona (US),India (Else),Series A,1,600000
Arizona (US),New York (US),Series A,4,13316667
Arizona (US),United Kingdom (EU),Series A,3,12900000
California (US),India (Else),Series A,36,203223510
Canada (Else),India (Else),Series A,1,3000000
India (Else),New York (US),Series A,9,24167247
India (Else),United Kingdom (EU),Series A,10,48873810
Canada (Else),Hong Kong (Else),Series A,7,54107712
California (US),Georgia (US),Series A,16,157441504
Canada (Else),Georgia (US),Series A,4,29829345
Georgia (US),New York (US),Series A,14,85444976
California (US),Connecticut (US),Series A,36,351174003
California (US),Uruguay (Else),Series A,2,15054212
Canada (Else),Connecticut (US),Series A,5,12205629
Canada (Else),Germany (EU),Series A,11,47503589
Canada (Else),Uruguay (Else),Series A,2,3562772
Connecticut (US),Germany (EU),Series A,4,4252711
Connecticut (US),Hong Kong (Else),Series A,3,19033514
Connecticut (US),New York (US),Series A,22,112647214
Connecticut (US),United Kingdom (EU),Series A,3,4065459
Connecticut (US),Uruguay (Else),Series A,2,2107473
Germany (EU),Hong Kong (Else),Series A,3,6447205
Germany (EU),United Kingdom (EU),Series A,28,279755687
Germany (EU),Uruguay (Else),Series A,2,2107473
Hong Kong (Else),New York (US),Series A,16,768124863
Hong Kong (Else),United Kingdom (EU),Series A,9,91851653
Hong Kong (Else),Uruguay (Else),Series A,1,1304348
New York (US),Uruguay (Else),Series A,2,6723981
United Kingdom (EU),Uruguay (Else),Series A,1,1304348
California (US),Texas (US),Series A,49,491147062
Canada (Else),Singapore (Else),Series A,3,4782812
Canada (Else),Texas (US),Series A,5,35346717
Connecticut (US),Singapore (Else),Series A,6,26716849
Connecticut (US),Texas (US),Series A,7,17779792
Germany (EU),Singapore (Else),Series A,4,15447545
Germany (EU),Texas (US),Series A,4,10197542
New York (US),Singapore (Else),Series A,24,150685910
New York (US),Texas (US),Series A,31,263414037
Singapore (Else),Texas (US),Series A,4,14621354
Singapore (Else),Uruguay (Else),Series A,1,1204688
Texas (US),Uruguay (Else),Series A,1,803125
California (US),Kenya (Else),Series A,3,9553333
California (US),South Korea (Else),Series A,32,223794756
Canada (Else),Kenya (Else),Series A,1,8280000
Canada (Else),South Korea (Else),Series A,2,23136545
Kenya (Else),South Korea (Else),Series A,2,13520000
California (US),The Netherlands (EU),Series A,24,275297546
Canada (Else),The Netherlands (EU),Series A,2,7780734
Canada (Else),Indiana (US),Series A,1,7181829
Indiana (US),Massachusetts (US),Series A,2,5305200
Canada (Else),Idaho (US),Series A,1,3000000
Canada (Else),Jordan (Else),Series A,1,3000000
Idaho (US),Jordan (Else),Series A,1,2000000
Idaho (US),United Kingdom (EU),Series A,1,2000000
Jordan (Else),United Kingdom (EU),Series A,1,2000000
Canada (Else),France (EU),Series A,6,37230734
China (Else),Florida (US),Series A,5,61041197
China (Else),South Korea (Else),Series A,9,115260878
Florida (US),South Korea (Else),Series A,1,5333333
Canada (Else),Colorado (US),Series A,2,8717838
Colorado (US),New York (US),Series A,23,111602863
Colorado (US),Texas (US),Series A,3,6853333
Colorado (US),United Kingdom (EU),Series A,2,6500000
Texas (US),United Kingdom (EU),Series A,4,23294957
Canada (Else),Michigan (US),Series A,3,12310160
Canada (Else),Ohio (US),Series A,2,8100000
Michigan (US),New York (US),Series A,15,84249160
Michigan (US),Ohio (US),Series A,3,12246667
New York (US),Ohio (US),Series A,4,14950000
South Korea (Else),South Korea (Else),Series A,75,359851146
Massachusetts (US),United Kingdom (EU),Series A,32,395398292
Canada (Else),Louisiana (US),Series A,1,20000000
Massachusetts (US),Washington (US),Series A,13,132510246
New York (US),Washington (US),Series A,26,166690967
Germany (EU),Illinois (US),Series A,8,50758464
Hong Kong (Else),Singapore (Else),Series A,19,243044144
California (US),Canada (Else),Series B,37,691152230
California (US),The Netherlands (EU),Series B,21,265781580
Canada (Else),The Netherlands (EU),Series B,5,52250000
Canada (Else),United Kingdom (EU),Series B,6,55642459
The Netherlands (EU),United Kingdom (EU),Series B,16,196351452
United Kingdom (EU),United Kingdom (EU),Series B,61,883263137
Canada (Else),Hong Kong (Else),Series B,1,22200000
Canada (Else),New York (US),Series B,21,281801128
Hong Kong (Else),New York (US),Series B,7,544420000
Canada (Else),Canada (Else),Series B,20,197638427
California (US),Oregon (US),Series B,4,16552886
Canada (Else),Oregon (US),Series B,1,7232516
Canada (Else),Tennessee (US),Series B,1,7785514
Canada (Else),India (Else),Series B,1,12000000
Canada (Else),Kentucky (US),Series B,1,13800000
Canada (Else),France (EU),Series B,1,7700000
California (US),Washington (US),Series B,37,727127948
Canada (Else),Washington (US),Series B,4,44575277
Canada (Else),Germany (EU),Series B,2,27272252
Germany (EU),New York (US),Series B,17,187892667
France (EU),Switzerland (EU),Series B,9,127170054
New York (US),Switzerland (EU),Series B,13,196396426
California (US),Virginia (US),Series B,15,223622754
Canada (Else),Virginia (US),Series B,5,28008599
New York (US),Virginia (US),Series B,11,117129229
Australia (Else),Canada (Else),Series C,1,29047782
Australia (Else),Washington (US),Series C,2,23898891
Canada (Else),Washington (US),Series C,2,70374216
Canada (Else),Canada (Else),Series C,9,172734627
California (US),Canada (Else),Series C,16,703261949
California (US),Missouri (US),Series C,5,121305781
California (US),Washington (US),Series C,21,3366425579
Canada (Else),Missouri (US),Series C,1,41326434
Canada (Else),New York (US),Series C,16,363031257
Missouri (US),New York (US),Series C,3,59627751
Missouri (US),Washington (US),Series C,3,23950478
New York (US),Washington (US),Series C,14,5841158968
California (US),Singapore (Else),Series C,32,4941273237
Canada (Else),Singapore (Else),Series C,4,129454545
New York (US),Singapore (Else),Series C,17,7500950125
Singapore (Else),Singapore (Else),Series C,13,2123825397
Canada (Else),Germany (EU),Series C,3,34350000
Canada (Else),India (Else),Series C,1,8750000
Canada (Else),Massachusetts (US),Series C,8,114562399
Germany (EU),India (Else),Series C,3,23833333
Germany (EU),Massachusetts (US),Series C,5,50425450
India (Else),Massachusetts (US),Series C,6,88679125
India (Else),New York (US),Series C,5,73167828
California (US),Texas (US),Series C,15,578609154
Texas (US),United Kingdom (EU),Series C,4,75911022
California (US),Canada (Else),Series D,9,363286978
California (US),Chile (Else),Series D,1,5156446
California (US),Illinois (US),Series D,16,448871037
California (US),Japan (Else),Series D,7,153681898
California (US),Switzerland (EU),Series D,5,118608827
Canada (Else),Chile (Else),Series D,1,7734669
Canada (Else),Illinois (US),Series D,3,33568002
Canada (Else),Japan (Else),Series D,2,48903530
Canada (Else),Switzerland (EU),Series D,1,7734669
Chile (Else),Illinois (US),Series D,1,5156446
Chile (Else),Japan (Else),Series D,1,5156446
Chile (Else),Switzerland (EU),Series D,1,5156446
Illinois (US),Japan (Else),Series D,1,5156446
Illinois (US),Switzerland (EU),Series D,1,5156446
Japan (Else),Switzerland (EU),Series D,1,5156446
Canada (Else),Canada (Else),Series D,6,150297163
California (US),Germany (EU),Series D,11,459292250
California (US),Massachusetts (US),Series D,32,1712165610
Canada (Else),Germany (EU),Series D,1,75000000
Canada (Else),Massachusetts (US),Series D,6,185925325
Germany (EU),Massachusetts (US),Series D,3,79154887
California (US),Missouri (US),Series D,1,5533333
California (US),South Carolina (US),Series D,1,5533333
Illinois (US),Massachusetts (US),Series D,6,110198046
Illinois (US),Missouri (US),Series D,1,5533333
Illinois (US),New York (US),Series D,8,227393223
Illinois (US),South Carolina (US),Series D,1,5533333
Massachusetts (US),Missouri (US),Series D,1,5533333
Massachusetts (US),New York (US),Series D,20,842083725
Massachusetts (US),South Carolina (US),Series D,1,5533333
Missouri (US),New York (US),Series D,1,5533333
Missouri (US),South Carolina (US),Series D,1,5533333
New York (US),South Carolina (US),Series D,1,5533333
California (US),Denmark (EU),Series D,3,52151515
California (US),Florida (US),Series D,4,85651515
California (US),France (EU),Series D,7,186949592
California (US),North Carolina (US),Series D,2,29373737
California (US),The Netherlands (EU),Series D,7,139561237
Canada (Else),Denmark (EU),Series D,1,14545455
Canada (Else),Florida (US),Series D,2,60145455
Canada (Else),France (EU),Series D,2,46545455
Canada (Else),New York (US),Series D,6,582474204
Canada (Else),North Carolina (US),Series D,1,14545455
Canada (Else),The Netherlands (EU),Series D,2,30101010
Denmark (EU),Florida (US),Series D,2,19878788
Denmark (EU),France (EU),Series D,2,19878788
Denmark (EU),Massachusetts (US),Series D,1,21818182
Denmark (EU),New York (US),Series D,2,19878788
Denmark (EU),North Carolina (US),Series D,1,14545455
Denmark (EU),The Netherlands (EU),Series D,1,14545455
Florida (US),France (EU),Series D,2,19878788
Florida (US),Massachusetts (US),Series D,1,21818182
Florida (US),New York (US),Series D,5,130378788
Florida (US),North Carolina (US),Series D,1,14545455
Florida (US),The Netherlands (EU),Series D,1,14545455
France (EU),Massachusetts (US),Series D,2,29318182
France (EU),New York (US),Series D,7,201062805
France (EU),North Carolina (US),Series D,1,14545455
France (EU),The Netherlands (EU),Series D,1,14545455
Massachusetts (US),North Carolina (US),Series D,3,42929293
Massachusetts (US),The Netherlands (EU),Series D,3,60929293
New York (US),North Carolina (US),Series D,2,22101010
New York (US),The Netherlands (EU),Series D,5,77066288
North Carolina (US),The Netherlands (EU),Series D,1,14545455
Massachusetts (US),Massachusetts (US),Series D,8,161839105
Japan (Else),New York (US),Series D,6,114541573
Canada (Else),Minnesota (US),Series Unknown,1,16125000
Canada (Else),New York (US),Series Unknown,15,730081029
Minnesota (US),New York (US),Series Unknown,4,133484909
Canada (Else),Canada (Else),Series Unknown,27,229558703
California (US),Massachusetts (US),Series Unknown,31,922958089
California (US),New York (US),Series Unknown,106,3970292556
Massachusetts (US),New York (US),Series Unknown,26,801478186
New York (US),New York (US),Series Unknown,60,1904755418
Canada (Else),Japan (Else),Series Unknown,1,2600000
Canada (Else),Illinois (US),Series Unknown,2,23477528
California (US),Canada (Else),Series Unknown,16,696717168
California (US),Virginia (US),Series Unknown,4,16927251
Canada (Else),Virginia (US),Series Unknown,1,7000000
California (US),California (US),Series Unknown,134,2810252750
Canada (Else),China (Else),Series Unknown,3,197709524
Canada (Else),Hong Kong (Else),Series Unknown,1,29142857
Canada (Else),Philippines (Else),Series Unknown,1,29142857
China (Else),Hong Kong (Else),Series Unknown,17,4364789690
China (Else),New York (US),Series Unknown,14,1109166662
China (Else),Philippines (Else),Series Unknown,1,14571429
Hong Kong (Else),New York (US),Series Unknown,4,61131258
Hong Kong (Else),Philippines (Else),Series Unknown,1,14571429
New York (US),Philippines (Else),Series Unknown,1,14571429
Canada (Else),Texas (US),Series Unknown,2,21000000
Canada (Else),Massachusetts (US),Series Unknown,5,76140000
Florida (US),Germany (EU),Series Unknown,4,55871413
California (US),Spain (EU),Series Unknown,3,9103685
Canada (Else),Spain (EU),Series Unknown,2,7846154
Spain (EU),Spain (EU),Series Unknown,12,28650936
Massachusetts (US),Massachusetts (US),Series Unknown,18,310714384
Canada (Else),Germany (EU),Series Unknown,3,21003483
Canada (Else),Canada (Else),Undisclosed,1,104900000
California (US),Canada (Else),Initial Coin Offering,3,60500000
Canada (Else),New York (US),Initial Coin Offering,2,27500000
California (US),California (US),Initial Coin Offering,11,198639632
