from,to,round,deals,value
Denmark (EU),Russian Federation (Else),Series Unknown,1,2590000
Denmark (EU),Texas (US),Series Unknown,1,3885000
Denmark (EU),United Kingdom (EU),Series Unknown,1,3885000
New York (US),Russian Federation (Else),Series Unknown,1,2590000
Russian Federation (Else),Texas (US),Series Unknown,1,3885000
Russian Federation (Else),United Kingdom (EU),Series Unknown,2,4885000
Texas (US),United Kingdom (EU),Series Unknown,3,24846667
Texas (US),Texas (US),Series Unknown,6,42198333
California (US),Michigan (US),Series Unknown,3,8137500
France (EU),Michigan (US),Series Unknown,1,3500000
Canada (Else),Washington (US),Series Unknown,1,5200000
United Kingdom (EU),Washington (US),Series Unknown,2,8533333
Washington (US),Washington (US),Series Unknown,3,9460000
California (US),Connecticut (US),Series Unknown,13,237250000
California (US),Sweden (EU),Series Unknown,3,47750000
Connecticut (US),Sweden (EU),Series Unknown,2,10200000
Connecticut (US),United Kingdom (EU),Series Unknown,2,14200000
Iowa (US),Minnesota (US),Series Unknown,1,1500000
California (US),Finland (EU),Series Unknown,1,16666667
California (US),Maryland (US),Series Unknown,5,36716667
Finland (EU),Illinois (US),Series Unknown,1,16666667
Finland (EU),Japan (Else),Series Unknown,1,25000000
Finland (EU),Maryland (US),Series Unknown,1,16666667
Finland (EU),Massachusetts (US),Series Unknown,1,16666667
Finland (EU),New York (US),Series Unknown,1,33333333
Finland (EU),Texas (US),Series Unknown,1,16666667
Finland (EU),United Kingdom (EU),Series Unknown,1,16666667
Illinois (US),Japan (Else),Series Unknown,1,25000000
Illinois (US),Maryland (US),Series Unknown,1,16666667
Illinois (US),Massachusetts (US),Series Unknown,4,45031667
Illinois (US),Texas (US),Series Unknown,2,19666667
Illinois (US),United Kingdom (EU),Series Unknown,4,30084524
Japan (Else),Maryland (US),Series Unknown,1,25000000
Japan (Else),Texas (US),Series Unknown,1,25000000
Maryland (US),Massachusetts (US),Series Unknown,5,36066667
Maryland (US),New York (US),Series Unknown,2,36333333
Maryland (US),Texas (US),Series Unknown,2,22666667
Maryland (US),United Kingdom (EU),Series Unknown,1,16666667
Massachusetts (US),Texas (US),Series Unknown,4,41846667
California (US),Pennsylvania (US),Series Unknown,6,27986190
Pennsylvania (US),Texas (US),Series Unknown,2,13333333
California (US),Singapore (Else),Series Unknown,3,45642857
California (US),Switzerland (EU),Series Unknown,2,40714286
New York (US),Singapore (Else),Series Unknown,2,26500000
New York (US),Switzerland (EU),Series Unknown,3,30847619
Singapore (Else),Sweden (EU),Series Unknown,1,9000000
Singapore (Else),Switzerland (EU),Series Unknown,1,9000000
Singapore (Else),United Kingdom (EU),Series Unknown,2,26500000
Sweden (EU),Switzerland (EU),Series Unknown,1,9000000
Switzerland (EU),United Kingdom (EU),Series Unknown,4,34276190
Louisiana (US),New York (US),Series Unknown,1,4000000
Florida (US),Philippines (Else),Series Unknown,1,10000000
Florida (US),Switzerland (EU),Series Unknown,1,10000000
Philippines (Else),Switzerland (EU),Series Unknown,1,10000000
California (US),Spain (EU),Series Unknown,1,1083333
Canada (Else),Connecticut (US),Series Unknown,1,1083333
Canada (Else),Illinois (US),Series Unknown,1,1625000
Canada (Else),Spain (EU),Series Unknown,1,1083333
Canada (Else),Tennessee (US),Series Unknown,1,1083333
Connecticut (US),Illinois (US),Series Unknown,1,1625000
Connecticut (US),New York (US),Series Unknown,7,44416667
Connecticut (US),Spain (EU),Series Unknown,1,1083333
Connecticut (US),Tennessee (US),Series Unknown,1,1083333
Illinois (US),Spain (EU),Series Unknown,1,1625000
New York (US),Spain (EU),Series Unknown,1,3250000
Spain (EU),Tennessee (US),Series Unknown,1,1083333
Illinois (US),Illinois (US),Series Unknown,3,8606667
California (US),District of Columbia (US),Series Unknown,4,14646429
California (US),The Netherlands (EU),Series Unknown,1,2571429
California (US),Virginia (US),Series Unknown,2,6571429
District of Columbia (US),Germany (EU),Series Unknown,1,3857143
District of Columbia (US),The Netherlands (EU),Series Unknown,1,2571429
District of Columbia (US),Virginia (US),Series Unknown,1,2571429
Germany (EU),Virginia (US),Series Unknown,1,3857143
Massachusetts (US),The Netherlands (EU),Series Unknown,1,2571429
Massachusetts (US),Virginia (US),Series Unknown,3,35471429
The Netherlands (EU),Virginia (US),Series Unknown,1,2571429
California (US),Mississippi (US),Series Unknown,1,18000000
California (US),Poland (EU),Series Unknown,2,48000000
Massachusetts (US),Mississippi (US),Series Unknown,1,9000000
Massachusetts (US),Poland (EU),Series Unknown,1,9000000
Mississippi (US),New York (US),Series Unknown,1,13500000
Mississippi (US),Poland (EU),Series Unknown,1,9000000
New York (US),Poland (EU),Series Unknown,1,13500000
Colorado (US),Texas (US),Series Unknown,2,14788333
Minnesota (US),United Kingdom (EU),Series Unknown,1,1500000
Minnesota (US),Minnesota (US),Series Unknown,1,1200000
California (US),Mexico (Else),Series Unknown,1,3750000
Mexico (Else),New York (US),Series Unknown,1,6250000
Mexico (Else),Pennsylvania (US),Series Unknown,1,2500000
New York (US),Pennsylvania (US),Series Unknown,2,13750000
Israel (Else),United Kingdom (EU),Series Unknown,3,21500000
California (US),Georgia (US),Series Unknown,3,21909091
California (US),North Carolina (US),Series Unknown,1,10909091
California (US),Ohio (US),Series Unknown,1,10909091
Colorado (US),Georgia (US),Series Unknown,1,5454545
Colorado (US),North Carolina (US),Series Unknown,1,5454545
Colorado (US),Ohio (US),Series Unknown,1,5454545
Georgia (US),New York (US),Series Unknown,2,13909091
Georgia (US),North Carolina (US),Series Unknown,1,5454545
Georgia (US),Ohio (US),Series Unknown,1,5454545
New York (US),North Carolina (US),Series Unknown,1,10909091
New York (US),Ohio (US),Series Unknown,3,21550202
North Carolina (US),Ohio (US),Series Unknown,1,5454545
North Carolina (US),United Kingdom (EU),Series Unknown,2,6454545
Ohio (US),United Kingdom (EU),Series Unknown,1,5454545
California (US),Utah (US),Series Unknown,1,18000000
Connecticut (US),Utah (US),Series Unknown,1,12000000
New York (US),Utah (US),Series Unknown,1,12000000
Illinois (US),Michigan (US),Series Unknown,3,5762500
Michigan (US),Michigan (US),Series Unknown,1,1425000
Kentucky (US),Michigan (US),Series Unknown,1,2000000
California (US),Washington (US),Series Unknown,2,9570000
Illinois (US),Washington (US),Series Unknown,1,6640000
Illinois (US),Switzerland (EU),Series Unknown,1,9142857
Canada (Else),Pennsylvania (US),Series Unknown,1,3200000
Massachusetts (US),Pennsylvania (US),Series Unknown,2,6165714
California (US),Taiwan (Else),Series Unknown,1,10000000
Japan (Else),Taiwan (Else),Series Unknown,1,4000000
Colorado (US),Washington (US),Series Unknown,1,6250000
Massachusetts (US),Washington (US),Series Unknown,2,16625000
New York (US),Washington (US),Series Unknown,3,16833333
Texas (US),Washington (US),Series Unknown,1,9375000
Illinois (US),New Jersey (US),Series Unknown,1,3391111
Illinois (US),Ohio (US),Series Unknown,2,7891111
New Jersey (US),Ohio (US),Series Unknown,1,1695556
New Jersey (US),Tennessee (US),Series Unknown,1,1695556
Ohio (US),Tennessee (US),Series Unknown,2,4695556
Israel (Else),Japan (Else),Series Unknown,1,1500000
Israel (Else),North Carolina (US),Series Unknown,1,1500000
Israel (Else),Russian Federation (Else),Series Unknown,1,1500000
Japan (Else),North Carolina (US),Series Unknown,1,1000000
Japan (Else),Russian Federation (Else),Series Unknown,1,1000000
North Carolina (US),Russian Federation (Else),Series Unknown,1,1000000
Massachusetts (US),Ohio (US),Series Unknown,2,10250000
Ohio (US),Washington (US),Series Unknown,1,7250000
California (US),Minnesota (US),Series Unknown,1,9500000
Florida (US),Massachusetts (US),Series Unknown,2,30500000
Florida (US),New York (US),Series Unknown,1,27500000
Florida (US),Virginia (US),Series Unknown,1,18333333
New York (US),Virginia (US),Series Unknown,1,27500000
Colorado (US),Connecticut (US),Series Unknown,2,20928571
Colorado (US),Pennsylvania (US),Series Unknown,1,1142857
Colorado (US),Singapore (Else),Series Unknown,1,1142857
Massachusetts (US),Singapore (Else),Series Unknown,1,2285714
Pennsylvania (US),Singapore (Else),Series Unknown,1,1142857
Maryland (US),Minnesota (US),Series Unknown,1,5400000
Maryland (US),Virginia (US),Series Unknown,2,7400000
Massachusetts (US),Minnesota (US),Series Unknown,1,5400000
Minnesota (US),Virginia (US),Series Unknown,1,5400000
Connecticut (US),Georgia (US),Series Unknown,1,3000000
Connecticut (US),Germany (EU),Series Unknown,1,3000000
Connecticut (US),Maryland (US),Series Unknown,2,9428571
Connecticut (US),Massachusetts (US),Series Unknown,3,15000000
Connecticut (US),Texas (US),Series Unknown,1,6000000
Georgia (US),Germany (EU),Series Unknown,1,3000000
Georgia (US),Maryland (US),Series Unknown,1,3000000
Georgia (US),Massachusetts (US),Series Unknown,1,3000000
Georgia (US),Texas (US),Series Unknown,1,6000000
Germany (EU),Maryland (US),Series Unknown,1,3000000
New York (US),West Virginia (US),Series Unknown,1,2800000
Colorado (US),France (EU),Series Unknown,1,8571429
Colorado (US),Maryland (US),Series Unknown,1,4285714
Connecticut (US),France (EU),Series Unknown,1,10714286
France (EU),Maryland (US),Series Unknown,1,8571429
Connecticut (US),Connecticut (US),Series Unknown,1,4285714
Illinois (US),North Carolina (US),Series Unknown,1,32880000
Massachusetts (US),North Carolina (US),Series Unknown,2,35880000
North Carolina (US),North Carolina (US),Series Unknown,1,24660000
Connecticut (US),District of Columbia (US),Series Unknown,1,5000000
Connecticut (US),Pennsylvania (US),Series Unknown,1,5000000
District of Columbia (US),New York (US),Series Unknown,1,7500000
District of Columbia (US),Pennsylvania (US),Series Unknown,1,5000000
Massachusetts (US),Wisconsin (US),Series Unknown,1,10060000
Ireland (EU),New York (US),Series Unknown,1,2333333
District of Columbia (US),Maryland (US),Series Unknown,1,3075000
Connecticut (US),Missouri (US),Series Unknown,1,8000000
Massachusetts (US),Missouri (US),Series Unknown,1,8000000
Missouri (US),New York (US),Series Unknown,1,12000000
California (US),New Zealand (Else),Series Unknown,1,2190000
California (US),Indiana (US),Series Unknown,1,2500000
Illinois (US),Indiana (US),Series Unknown,1,2500000
Indiana (US),Michigan (US),Series Unknown,1,2500000
California (US),Vermont (US),Series Unknown,2,4753333
Massachusetts (US),Vermont (US),Series Unknown,1,1766667
New York (US),Vermont (US),Series Unknown,1,1766667
Alaska (US),New Jersey (US),Series Unknown,1,11000000
Alaska (US),New York (US),Series Unknown,1,16500000
Cayman Islands (Else),New York (US),Series Unknown,1,30000000
Maryland (US),North Carolina (US),Series Unknown,1,3000000
Bahrain (Else),California (US),Series Unknown,1,24000000
Bahrain (Else),New Jersey (US),Series Unknown,1,16000000
Bahrain (Else),New York (US),Series Unknown,1,16000000
Illinois (US),Nigeria (Else),Series Unknown,1,3000000
Nigeria (Else),Ohio (US),Series Unknown,1,4500000
Ohio (US),Ohio (US),Series Unknown,1,3000000
Massachusetts (US),Sweden (EU),Series Unknown,2,21175000
Japan (Else),Oregon (US),Series Unknown,1,2000000
California (US),Nevada (US),Series Unknown,1,2366667
Nevada (US),New York (US),Series Unknown,1,2366667
Arizona (US),Illinois (US),Series Unknown,1,3500000
District of Columbia (US),France (EU),Series Unknown,1,2666667
District of Columbia (US),Israel (Else),Series Unknown,1,2666667
District of Columbia (US),South Korea (Else),Series Unknown,1,2666667
France (EU),South Korea (Else),Series Unknown,1,2666667
Israel (Else),South Korea (Else),Series Unknown,1,2666667
Florida (US),Ohio (US),Series Unknown,1,3000000
Japan (Else),Pennsylvania (US),Series Unknown,1,8000000
