geo,domain,count
Seattle (1792),H01G,1
Melbourne (46),H01J,1
Bangkok (1562),H01L,1
Concord (1700),G01K,1
Concord (1700),H03K,1
Reno (1775),G01K,1
Reno (1775),H03K,1
Reno (1775),H03F,1
Cardiff (1642),C09C,2
Cardiff (1642),G03F,1
Cardiff (1642),C01P,2
Los Angeles-Long Beach-Santa Ana (1742),G01Q,1
Shanghai (449),H10B,2
Lyon (710),G21F,1
Cheonan (1376),C23C,1
San Diego (1784),H03J,1
Oslo (1282),H01L,2
Baltimore (1682),H10K,1
New York-Newark (1758),H01G,1
Oxnard (1763),H01P,2
Singapore (1490),H01H,1
Nantes (713),H01Q,1
Denton-Lewisville (1706),H01P,2
Dnipro (1616),H01Q,2
Gwangju (1383),Y02E,1
Gwangju (1383),H02J,2
Gwangju (1383),H01M,1
Reggio Emilia (1048),H02K,1
Albany (1672),F16C,1
Albany (1672),A61M,3
Cleveland (1696),F16C,2
Sunshine Coast (49),H02K,1
Albany (1672),H02M,1
St. Louis (1797),H02P,2
Allentown-Bethlehem (1674),B60K,1
Allentown-Bethlehem (1674),F02D,2
Allentown-Bethlehem (1674),H02P,1
Allentown-Bethlehem (1674),B60W,1
Provo-Orem (1773),H02P,1
Provo-Orem (1773),H02K,1
Salt Lake City (1782),H02P,1
Salt Lake City (1782),H02K,1
Shizuoka-Hamamatsu (1085),H02P,1
Round Lake Beach-McHenry-Grayslake (1780),H03C,2
Toronto (173),H03F,1
Cluj-Napoca (1398),H02M,2
Cluj-Napoca (1398),H01F,1
M<fc>nchen (Munich) (745),H03B,2
Bochum (729),H03B,1
Bochum (729),H03L,1
Boston (1687),H03C,1
Boston (1687),H03J,1
London (1649),H03C,1
London (1649),H03L,2
London (1649),H03J,3
Minneapolis-St. Paul (1749),G01D,2
Chihuahua (1146),G01C,1
Chennai (Madras) (801),H04B,1
Sacramento (1781),H03K,2
London (1649),G09C,2
San Jose (1786),H04K,2
Bielefeld (728),H04Q,1
Asunci<f3>n (1312),G10L,1
Asunci<f3>n (1312),H04W,1
Asunci<f3>n (1312),H04M,1
"Jacksonville, Florida (1729)",H04M,2
Hartford (1722),H04M,1
Hartford (1722),H04W,1
Durham (1710),G10H,2
Ar-Riyadh (Riyadh) (1470),H04W,1
Oklahoma City (1760),H04M,1
Helsinki (702),G03B,2
Albuquerque (1673),H04N,1
Syracuse (1799),H04R,1
Phoenix-Mesa (1767),H05B,1
Hannover (739),H01P,1
Charlotte (1692),H05K,1
Charlotte (1692),C23F,1
Nagano (1077),C23C,1
Baltimore (1682),H02J,3
Harrisburg (1721),H02J,3
Harrisburg (1721),H01M,3
Harrisburg (1721),B25F,2
Baltimore (1682),H03K,3
"Washington, D.C. (1810)",A01D,1
Sydney (50),B26B,1
Oslo (1282),G08G,1
Cape Town (1498),A01K,1
Windsor (176),A01K,1
Lausanne (1542),A01M,1
Rio de Janeiro (134),A01N,1
Belo Horizonte (93),Y02A,1
Belo Horizonte (93),A01N,1
Fort Wayne (1716),F24C,2
Nottingham (1653),A21D,1
Detroit (1709),A22C,1
Memphis (1746),A23B,1
Indianapolis (1726),B32B,1
Indianapolis (1726),D04H,1
Indianapolis (1726),A23G,1
Corpus Christi (1702),A23L,1
Budapest (761),Y02B,1
Budapest (761),A23N,1
Charlotte (1692),A24F,1
Concord (1700),A41B,1
Knoxville (1732),A41D,1
Knoxville (1732),D04H,1
Knoxville (1732),A62D,1
Knoxville (1732),A62B,1
Knoxville (1732),D06M,1
Lisboa (Lisbon) (1364),A41D,1
Bristol (1641),A42B,1
Utrecht (1225),A45C,1
s-Gravenhage (The Hague) (1224),A45D,1
Singapore (1490),A41F,1
Singapore (1490),A45F,1
Strasbourg (719),B25B,1
Strasbourg (719),A47B,3
Vereeniging (1509),A47B,1
Bursa (1592),A47F,1
Beograd (Belgrade) (1488),A47C,1
West Yorkshire (1663),A47C,1
London (166),A47C,1
Austin (1680),A47F,1
Durban (Ethekwini) (1499),A47G,1
Tokyo (1088),A47H,1
Toluca de Lerdo (1189),B65D,1
Toluca de Lerdo (1189),A47J,1
Toluca de Lerdo (1189),Y02W,1
Preston (1654),B65H,1
Duisburg (735),A47K,1
Padova (1044),A47L,1
Rochester (1778),H03G,1
Rochester (1778),H04R,2
Austin (1680),G16B,1
Harrisburg (1721),A61N,1
Lancaster (1735),A61N,1
Grenoble (708),A43D,1
Grenoble (708),A63B,2
Ann Arbor (1675),G16H,1
Seattle (1792),G01H,2
Augusta-Richmond County (1679),A61C,1
Raleigh (1774),A61C,1
San Francisco-Oakland (1785),B29D,1
Pescara (1047),B26F,1
Budapest (761),A61F,2
Kingston upon Hull (1646),A61F,3
Trenton (1804),A61G,1
Montr<e9>al (167),A61G,1
Johannesburg (1502),A61G,1
Johannesburg (1502),B29L,2
Johannesburg (1502),B29K,2
Vereeniging (1509),A61G,1
Vereeniging (1509),B29L,1
Vereeniging (1509),B29K,1
Tampa-St. Petersburg (1800),A61H,1
Atlanta (1678),C08B,1
Richmond (1776),C09K,1
Grand Rapids (1718),A61Q,1
Jundia<ed> (117),A61Q,1
Jundia<ed> (117),A61K,1
Atlanta (1678),A61Q,3
Valenciennes (723),A61P,1
Valenciennes (723),A61Q,1
Valenciennes (723),A61K,1
Ann Arbor (1675),A61Q,1
Avignon (704),A23K,1
Li<e8>ge (78),A23K,2
Calgary (161),C07H,1
Brighton-Worthing-Littlehampton (1640),G16H,2
Chennai (Madras) (801),C07K,1
Jilin (333),A61P,1
Ann Arbor (1675),A23L,1
La Habana (Havana) (647),A61F,1
La Habana (Havana) (647),A61L,1
Douai-Lens (707),A61M,1
Malm<f6> (1537),B29L,1
Oklahoma City (1760),A61N,1
Port St. Lucie (1769),A61N,1
Denver-Aurora (1707),G16Z,2
Fukuyama (1062),A61N,1
Catania (1034),A62B,1
Taipei (614),A62B,1
Cleveland (1696),A62D,2
Memphis (1746),A63B,1
Denver-Aurora (1707),A63D,1
Bridgeport-Stamford (1688),A63F,1
Almaty (1099),A63F,1
Dortmund (732),A63F,1
Duesseldorf (734),A63F,1
New Haven (1756),F04B,1
Buffalo (1689),B65D,2
Minneapolis-St. Paul (1749),Y02C,1
Paris (715),B03D,2
Moskva (Moscow) (1427),H01F,2
Seoul (1390),C10G,1
Busan (1374),C10G,1
Ciudad de M<e9>xico (Mexico City) (1147),B82Y,1
Pune (Poona) (899),C08G,2
Pune (Poona) (899),B01J,3
Pune (Poona) (899),C01B,1
Sangli (915),C08G,1
Sangli (915),B01J,1
Sangli (915),C01B,1
Huntsville (1725),A61L,1
Huntsville (1725),C02F,1
Huntsville (1725),B09B,1
Torino (Turin) (1053),B02C,1
Pittsburgh (1768),B03C,1
Richmond (1776),B03C,1
Tokyo (1088),B03D,1
Cincinnati (1695),B67D,3
Vicenza (1057),B05D,1
Vicenza (1057),C14C,1
Fort Collins (1715),B81C,1
Fort Collins (1715),B81B,1
Portland (1770),A62D,1
Portland (1770),B09C,1
Bochum (729),B21C,1
Kanazawa (1066),B21D,1
Toulouse (721),B22C,1
Changsha (218),B22D,1
Changsha (218),G01N,1
Indianapolis (1726),C22C,1
Charleston-North Charleston (1691),B22D,1
Charleston-North Charleston (1691),C22C,1
Shizuoka-Hamamatsu (1085),B23B,1
Toyama (1089),B23K,1
Seattle (1792),B26F,1
Kitchener-Cambrigde-Waterloo (165),B23Q,1
Montr<e9>al (167),B24D,1
Montr<e9>al (167),A47L,1
Bremen (731),Y02P,1
Bremen (731),B24C,1
Riverside-San Bernardino (1777),B25B,1
Portland (1770),B66F,1
Vinnitsa (1629),B26B,1
"Springfield, Massachusett, Connecticut (1795)",B23D,1
Mumbai (Bombay) (882),B27N,1
Mumbai (Bombay) (882),B27M,1
Mumbai (Bombay) (882),E04C,1
Kyoto–Osaka–Kobe (1067),B27K,2
Duesseldorf (734),B27N,2
Milwaukee (1748),F23D,1
Ann Arbor (1675),F23D,1
Beijing (204),B29L,1
Beijing (204),B29C,3
Madrid (1518),B29K,1
Cleveland (1696),B30B,1
Cleveland (1696),F15B,2
Z<fc>rich (Zurich) (1543),B31D,1
Taipei (614),B31F,1
Fort Collins (1715),B44C,2
Fort Collins (1715),B32B,2
Fort Collins (1715),D06Q,1
Hong Kong (610),B44C,1
Salt Lake City (1782),C08K,1
Indio-Cathedral City-Palm Springs (1727),C08K,1
Indio-Cathedral City-Palm Springs (1727),A41D,1
London (1649),B41K,1
Atlanta (1678),B41M,4
Roma (Rome) (1049),Y10T,2
Roma (Rome) (1049),B42C,1
Kyoto–Osaka–Kobe (1067),B42F,2
Los Angeles-Long Beach-Santa Ana (1742),B42F,1
Mission Viejo (1750),B42F,1
Los Angeles-Long Beach-Santa Ana (1742),B43M,3
San Jose (1786),B42F,2
Concord (1700),B42F,1
Toronto (173),E05F,3
Toronto (173),E05Y,5
Tel Aviv-Yafo (Tel Aviv-Jaffa) (1025),B60N,1
Miami (1747),B64D,3
Saint-<c9>tienne (718),B60P,1
Detroit (1709),C06D,3
Barcelona (1514),A41F,1
Glasgow (1645),B60R,1
Glasgow (1645),A41D,1
Wroc?aw (1363),B62D,1
Calgary (161),B62D,1
Winnipeg (177),B62D,1
Berlin (727),B62J,1
Temecula-Murrieta (1801),B62K,1
Dongyang (253),B62M,2
Singapore (1490),B63C,1
London (1649),B63B,2
Lausanne (1542),B63H,1
Boston (1687),B64C,1
Ann Arbor (1675),E01F,1
Ann Arbor (1675),B64F,1
Montr<e9>al (167),E01F,1
Montr<e9>al (167),B64F,1
Qu<e9>bec (170),F03H,1
Qu<e9>bec (170),B64G,1
Denton-Lewisville (1706),B65F,1
"Washington, D.C. (1810)",A62B,3
Houston (1724),B60R,1
Atlanta (1678),G21C,1
Atlanta (1678),G21F,1
Lipetsk (1424),B65D,1
Sofia (148),B29L,1
Sofia (148),B29K,1
Sofia (148),B29C,1
Izmir (1601),C11D,1
West Yorkshire (1663),B66C,1
Kyoto–Osaka–Kobe (1067),B60P,1
San Francisco-Oakland (1785),B63B,1
Seattle (1792),A45C,2
Portland (1770),B23D,1
Bras<ed>lia (96),B65G,1
Albany (1672),B65G,1
San Francisco-Oakland (1785),F16G,1
Chicago (1694),E02B,1
Austin (1680),B65H,1
Sunshine Coast (49),B65H,1
Ciudad de M<e9>xico (Mexico City) (1147),B66B,1
Mission Viejo (1750),B66F,1
Mission Viejo (1750),B62H,1
St. Louis (1797),B67D,3
Kansas City (1730),B67D,1
 (NA),B68C,1
Raleigh (1774),G11B,2
Raleigh (1774),G02F,1
Raleigh (1774),G03F,2
London (1649),B81C,2
Indianapolis (1726),C01B,1
Indianapolis (1726),H01M,1
Marseille-Aix-en-Provence (711),C01F,1
Dayton (1704),E03F,1
Dayton (1704),F04D,1
Southampton/Portsmouth (South Hampshire) (1657),C23C,4
Lausanne (1542),E06B,1
Mannheim (743),E06B,1
Grande Vit<f3>ria (112),Y02W,1
Grande Vit<f3>ria (112),C04B,1
Grande Vit<f3>ria (112),C21B,1
Toulouse (721),F28F,1
Toulouse (721),B32B,1
Toulouse (721),F24S,1
Baltimore (1682),F24V,1
Baltimore (1682),C08F,2
Baltimore (1682),C06D,1
Detroit (1709),C06B,1
Daejon (1379),C07F,3
Yangzhou (551),C07C,1
Valencia (1523),C07B,1
Valencia (1523),C11C,2
New Orleans (1757),C07C,2
Indianapolis (1726),C04B,5
Bridgeport-Stamford (1688),C04B,1
Krak<f3>w (Cracow) (1357),C07F,1
Zagreb (645),C07F,1
Pozna? (1360),C07F,1
Kyiv (Kiev) (1620),C07F,1
Kyiv (Kiev) (1620),C07C,2
Kyiv (Kiev) (1620),B01J,2
Brno (649),C07F,1
Jerusalem (1024),C07H,1
Krasnoyarsk (1421),C12N,1
Kochi (1069),C12N,1
Kochi (1069),C07K,1
Johannesburg (1502),C07K,1
Indianapolis (1726),C08B,1
Essen (736),B60C,1
Panzhihua (416),C04B,1
"Columbia, South Carolina (1698)",B29K,1
"Columbia, South Carolina (1698)",C08F,1
Bochum (729),A41D,2
Bochum (729),C08L,3
Fukuyama (1062),C08G,2
"Columbus, Ohio (1699)",B60C,1
"Columbus, Ohio (1699)",D07B,1
Cincinnati (1695),B60C,1
Cincinnati (1695),D07B,1
Salt Lake City (1782),C08G,1
Salt Lake City (1782),B60C,1
Salt Lake City (1782),C09J,2
Salt Lake City (1782),D07B,1
Minneapolis-St. Paul (1749),C10M,2
Minneapolis-St. Paul (1749),C10N,2
Kanazawa (1066),B82Y,1
Kanazawa (1066),C08F,2
Kanazawa (1066),C01B,1
Kanazawa (1066),C08L,1
Kanazawa (1066),B82B,1
Kanazawa (1066),C08J,1
Seoul (1390),B05D,1
Bournemouth/Poole (1639),C09D,1
Bournemouth/Poole (1639),H10K,2
Bournemouth/Poole (1639),C08K,2
Southampton/Portsmouth (South Hampshire) (1657),C08K,1
Greensboro (1719),C09D,1
Greensboro (1719),B41M,1
Paris (715),D06M,2
Round Lake Beach-McHenry-Grayslake (1780),C09G,2
Allentown-Bethlehem (1674),C09G,1
Dortmund (732),C08J,2
Incheon (1385),C09G,1
Incheon (1385),C09K,1
Kochi (1069),C10G,1
Kochi (1069),B01J,1
Memphis (1746),C12P,1
Memphis (1746),C10G,1
Memphis (1746),C10L,1
Lafayette (1733),Y02P,1
Lafayette (1733),C12P,1
Lafayette (1733),C10G,1
Lafayette (1733),C10L,1
Lafayette (1733),Y02W,2
Lafayette (1733),C02F,1
Lafayette (1733),Y02E,1
Phoenix-Mesa (1767),C10L,1
Vereeniging (1509),F02B,1
Los Angeles-Long Beach-Santa Ana (1742),C05B,1
Los Angeles-Long Beach-Santa Ana (1742),C10J,1
Denver-Aurora (1707),C05B,1
s-Gravenhage (The Hague) (1224),A62C,1
Bochum (729),C10L,1
Bochum (729),A62C,2
Lausanne (1542),C11D,2
Istanbul (1600),C12Q,1
Istanbul (1600),C12N,2
Bucuresti (Bucharest) (1397),C12N,1
Akita (1059),A01N,1
Akita (1059),G01N,1
Kumamoto (1071),A01N,1
K<f8>benhavn (Copenhagen) (672),C12M,3
Tashkent (1820),C12R,1
Tashkent (1820),C12N,1
Z<fc>rich (Zurich) (1543),A01H,1
K<f6>ln (Cologne) (741),A01H,1
Baltimore (1682),C11B,1
Worcester (1813),C12P,1
Worcester (1813),C11B,1
Lexington-Fayette (1740),C12P,1
Lexington-Fayette (1740),C11B,1
Ciudad de Panam<e1> (Panama City) (1310),Y02A,1
Ciudad de Panam<e1> (Panama City) (1310),C12Q,1
Ciudad de Panam<e1> (Panama City) (1310),G01N,1
Lecco (1039),Y02A,1
Lecco (1039),C12Q,1
Lecco (1039),G01N,2
Brno (649),G01N,2
Hannover (739),C14C,3
Dnipro (1616),C21B,2
Bergamo (1028),C22C,2
Bergamo (1028),C21D,1
San Jose (1786),C22B,2
San Francisco-Oakland (1785),C22B,1
Tucson (1805),C22C,1
Manchester (1650),C22F,1
Toulouse (721),C22C,1
Toulouse (721),C25C,1
Toulouse (721),B22F,1
Grenoble (708),C04B,3
Grenoble (708),B22F,1
Lyon (710),B22D,1
Winnipeg (177),C23F,1
K<f6>ln (Cologne) (741),C25D,1
Austin (1680),D01F,1
Duisburg (735),D01H,3
Brno (649),D04B,2
Bologna (1029),D04B,1
Gent (77),A47C,1
Atlanta (1678),D06P,2
St. Catharines-Niagara (172),D21F,2
Savannah (1790),D21H,1
Savannah (1790),D21C,1
Provo-Orem (1773),D21H,1
Provo-Orem (1773),D21C,1
Strasbourg (719),D21H,2
Oslo (1282),E01D,2
Kyoto–Osaka–Kobe (1067),E01F,1
Bruxelles-Brussel (75),E01H,1
S<e3>o Paulo (138),E02B,2
Rio de Janeiro (134),E02B,1
Round Lake Beach-McHenry-Grayslake (1780),E02B,1
"Ji'nan, Shandong (334)",E02F,1
Utsunomiya (1091),B60Y,1
Gent (77),E02F,1
Gent (77),E21C,1
Antwerpen (74),E21C,1
New Haven (1756),E03C,1
Seoul (1390),E03F,1
St. Louis (1797),E04B,1
Phoenix-Mesa (1767),E04B,1
Temecula-Murrieta (1801),E04B,1
Malm<f6> (1537),E04B,1
Malm<f6> (1537),C03C,2
Lausanne (1542),B63B,1
Busan (1374),E04B,3
Busan (1374),E04C,3
Brescia (1030),E04B,1
Brescia (1030),E02D,1
Brescia (1030),E04C,1
Milano (Milan) (1040),E04B,1
Milano (Milan) (1040),E02D,1
Milano (Milan) (1040),E04C,1
"Ji'nan, Shandong (334)",E04C,1
"Ji'nan, Shandong (334)",E04B,1
Nantes (713),E04C,1
Nantes (713),E04D,1
Nantes (713),E04F,1
Hangzhou (298),B44C,1
Hangzhou (298),E04F,1
Utrecht (1225),A62B,4
Saint-<c9>tienne (718),A47K,3
Hanoi (1840),A47K,1
Hanoi (1840),E04H,1
Hefa (Haifa) (1023),E04H,1
Auckland (1226),E05B,3
Shanghai (449),G07C,1
Shanghai (449),E05B,1
Omaha (1761),B62D,1
Akron (1671),E06B,2
London (1649),F42B,2
Reading-Wokingham (1655),F42B,1
Bogot<e1> (622),E21B,1
Bogot<e1> (622),C09K,1
Nottingham (1653),C10G,1
Nottingham (1653),C02F,3
Toronto (173),F16C,1
Hartford (1722),F04B,1
Dresden (733),G10K,1
Cleveland (1696),F01N,1
Cleveland (1696),F02D,1
Toronto (173),F01N,1
K<f6>ln (Cologne) (741),F01L,1
Li<e8>ge (78),F02B,1
Li<e8>ge (78),F02M,1
Li<e8>ge (78),Y02T,1
Li<e8>ge (78),F02D,1
Li<e8>ge (78),F01L,1
Bangalore (780),F02M,1
Bangalore (780),F02D,1
Bangalore (780),Y02T,1
Z<fc>rich (Zurich) (1543),F02G,1
Lausanne (1542),F02G,1
Karlsruhe (740),F02N,1
Manila (1348),F05B,1
Manila (1348),Y02E,1
Manila (1348),F03B,1
Firenze (Florence) (1036),H01H,1
Firenze (Florence) (1036),F04B,2
Antwerpen (74),F04C,3
Milwaukee (1748),F02C,1
Milwaukee (1748),F04D,1
Round Lake Beach-McHenry-Grayslake (1780),F02C,2
Round Lake Beach-McHenry-Grayslake (1780),F02B,2
Harrisburg (1721),F05D,1
Harrisburg (1721),F04D,1
Oklahoma City (1760),F15D,1
Ann Arbor (1675),F16C,5
Incheon (1385),F16B,1
Busto Arsizio (1031),F16D,1
Dresden (733),F16H,1
Dresden (733),F16D,1
Spokane (1794),F16F,1
Leicester (1647),B63H,1
Charleroi (76),F16F,2
Essen (736),F16H,2
Coventry-Bedworth (1643),G05G,1
Leicester (1647),F16H,1
Leicester (1647),G05G,1
Philadelphia (1766),F16K,4
Grand Rapids (1718),F16K,2
Concord (1701),B25B,1
Oklahoma City (1760),B65G,1
Aguascalientes (1143),F16F,1
Bremen (731),F04B,1
Bremen (731),B67D,1
Kyoto–Osaka–Kobe (1067),F21S,1
Kyoto–Osaka–Kobe (1067),G03H,1
Kyoto–Osaka–Kobe (1067),F21W,1
San Jose (1786),F21W,1
Detroit (1709),A47G,1
Frankfurt am Main (737),F21S,1
Busan (1374),B60H,4
Malm<f6> (1537),F24F,1
Cleveland (1696),F24C,1
Eindhoven (1222),F25B,1
Wuhan (510),B82Y,1
Wuhan (510),B01J,1
Wuhan (510),F25B,1
New York-Newark (1758),F25B,2
Marseille-Aix-en-Provence (711),F25D,1
Montpellier (712),F26B,1
Montpellier (712),F23G,1
Strasbourg (719),F27D,1
Moskva (Moscow) (1427),F41A,1
Seoul (1390),F41H,1
Dallas-Fort Worth (1703),F42B,3
Zagreb (645),F42C,1
Ekurhuleni (1501),F42B,1
Miyazaki (1076),G01P,1
Miyazaki (1076),G01S,1
Miyazaki (1076),G01B,1
Nagasaki (1078),G06T,1
Nagasaki (1078),G01P,1
Nagasaki (1078),G01S,1
Nagasaki (1078),G01B,1
Barcelona (1514),G01B,1
Qu<e9>bec (170),G08B,1
Qu<e9>bec (170),G01F,1
Qu<e9>bec (170),E03C,1
Stuttgart (747),G01H,1
St. Louis (1797),G03C,1
Wuppertal (748),G01L,1
Incheon (1385),G01M,1
Cheongju (1377),G01M,1
Sacramento (1781),C09B,1
Sacramento (1781),C25B,1
Sacramento (1781),G02F,1
Antwerpen (74),B01L,1
Basel (1539),G01J,2
Kyoto–Osaka–Kobe (1067),B64G,1
Virginia Beach (1808),G01H,1
Virginia Beach (1808),G01M,1
Denver-Aurora (1707),G01H,1
M<fc>nchen (Munich) (745),G01H,1
Wien (Vienna) (52),G01H,1
Gda?sk (1356),G01H,1
Gda?sk (1356),G01N,1
Krak<f3>w (Cracow) (1357),G01H,1
Denton-Lewisville (1706),C09B,1
M<fc>nchen (Munich) (745),H02H,1
Charleston-North Charleston (1691),Y02B,1
Charleston-North Charleston (1691),Y04S,1
Perth (48),G01D,1
Budapest (761),G01R,1
Budapest (761),H10N,1
Lexington-Fayette (1740),B61L,1
Lexington-Fayette (1740),G01S,1
Lexington-Fayette (1740),E01B,1
Lexington-Fayette (1740),B61K,1
Durham (1710),G01S,1
Wollongong (51),G01S,2
Wollongong (51),H01Q,2
Wollongong (51),H05K,2
Greenville (1720),G01S,2
Beijing (204),G06K,1
Wollongong (51),G06K,1
Karlsruhe (740),G01V,1
Essen (736),G01V,1
Treviso (1054),G02B,2
Treviso (1054),H04J,2
Kuala Lumpur (1133),G02F,1
Qu<e9>bec (170),G03B,1
Poughkeepsie-Newburgh (1771),G03C,1
Reading-Wokingham (1655),G03C,2
San Jose (1786),G03C,1
Santa Rosa (1788),G03C,1
Santa Rosa (1788),G03F,1
Nurenberg (746),G07C,1
Providence (1772),B05C,1
Minneapolis-St. Paul (1749),G05F,1
Bridgeport-Stamford (1688),G06N,1
Salt Lake City (1782),H04W,3
Raleigh (1774),G07C,1
Birmingham (1684),Artificial Intelligence,1
Bridgeport-Stamford (1688),B60R,3
Austin (1680),B60K,1
Austin (1680),G09F,2
Hartford (1722),G07B,5
Pittsburgh (1768),H04W,3
Chennai (Madras) (801),G06N,1
Dallas-Fort Worth (1703),G07C,1
Dallas-Fort Worth (1703),G07F,2
Fort Wayne (1716),G06F,1
Fort Wayne (1716),Artificial Intelligence,1
Daytona Beach-Port Orange (1705),G06V,1
Tainan (615),F16M,1
Tainan (615),G06F,1
Tainan (615),Artificial Intelligence,1
Charlotte (1692),G06N,1
Kingston upon Hull (1646),G06N,1
Verona (1056),Y02P,2
Lausanne (1542),A63F,1
Bern (1540),A63F,1
Mumbai (Bombay) (882),H05K,1
Los Angeles-Long Beach-Santa Ana (1742),G16Z,1
Dallas-Fort Worth (1703),G16H,2
New York-Newark (1758),G07G,1
Praha (Prague) (650),G07C,1
New Haven (1756),G07D,1
Malm<f6> (1537),G07D,3
Essen (736),G08B,1
Duesseldorf (734),G08B,2
Johannesburg (1502),G06T,1
Beijing (204),G08G,1
Rochester (1778),G09B,1
Stuttgart (747),G09F,2
New York-Newark (1758),G09G,5
"Washington, D.C. (1810)",G10G,1
Phoenix-Mesa (1767),G10G,1
Phoenix-Mesa (1767),G10H,1
Chicago (1694),G10L,2
Oxnard (1763),G10L,2
Delhi (808),G11B,1
Delhi (808),G03H,1
Albuquerque (1673),G21K,2
Albuquerque (1673),A23L,1
Albany (1672),H02G,1
San Diego (1784),H01B,2
Ottawa-Gatineau (169),C08K,1
Sankt Peterburg (Saint Petersburg) (1442),H01M,1
Sankt Peterburg (Saint Petersburg) (1442),H01G,1
Nagoya (1061),H01H,1
Austin (1680),C30B,1
Scranton (1791),C30B,1
Indianapolis (1726),G03F,1
Sendai (1084),G03B,1
Sendai (1084),G03D,1
Edmonton (162),H02S,1
Taizhong (616),H10N,1
Ann Arbor (1675),H10K,1
Fort Collins (1715),H10K,1
Daejon (1379),H01G,1
Akron (1671),Y02B,1
Akron (1671),H02J,1
Muenster (Westfalen) (744),H01M,5
Philadelphia (1766),H01P,3
Ann Arbor (1675),G08G,2
Indianapolis (1726),B60C,1
Pittsburgh (1768),H02H,1
Tel Aviv-Yafo (Tel Aviv-Jaffa) (1025),H01G,1
Gent (77),H02K,1
Indianapolis (1726),F01P,1
Sevilla (1522),H03F,1
Nurenberg (746),H04J,1
Delhi (808),H03K,1
Houston (1724),H03M,1
Cheonan (1376),H04M,1
Qu<e9>bec (170),H04Q,1
Lecco (1039),H04J,1
Lecco (1039),G02B,2
Austin (1680),H04Q,1
Baltimore (1682),H03M,3
Pune (Poona) (899),G07F,1
Pune (Poona) (899),G07C,1
Pune (Poona) (899),G07D,1
Bern (1540),G08C,1
Kitchener-Cambrigde-Waterloo (165),H04N,1
Cleveland (1696),H04M,2
St. Louis (1797),G07C,1
Paris (715),G01T,1
Tampa-St. Petersburg (1800),G06V,2
Johannesburg (1502),H04N,2
Utrecht (1225),H04N,3
Utrecht (1225),G09G,1
Cardiff (1642),H04W,2
Kuala Lumpur (1133),H04W,1
San Diego (1784),H04S,1
San Diego (1784),G10K,3
Toronto (173),H03G,1
Hamilton (164),H03G,1
Kitchener-Cambrigde-Waterloo (165),H03G,1
Parma (1046),H05B,1
Parma (1046),F21V,1
Parma (1046),F21Y,1
Reggio Emilia (1048),H05B,1
Reggio Emilia (1048),F21V,1
Reggio Emilia (1048),F21Y,1
Nantes (713),C01B,1
Nantes (713),Y02B,1
New Haven (1756),Y02B,3
Okayama (1082),A01F,1
San Diego (1784),A01G,2
Kitakyushu-Fukuoka (1068),A01G,1
Daegu (1378),A01K,1
Cheonan (1376),A01K,1
Victorville-Hesperia-Apple Valley (1807),A01K,1
Mannheim (743),B27K,1
Venezia (1055),A21C,2
Venezia (1055),A21B,2
Venezia (1055),A21D,3
Kagoshima (1065),A22C,1
Nagano (1077),A23L,1
Nagano (1077),A23B,1
Toluca de Lerdo (1189),A21D,2
Toluca de Lerdo (1189),A23G,1
Toluca de Lerdo (1189),A23V,1
Hamburg (738),A23G,1
Hannover (739),A21D,1
Hannover (739),A23V,1
Helsinki (702),A21D,3
Helsinki (702),A23J,2
Kitchener-Cambrigde-Waterloo (165),A23D,1
Philadelphia (1766),A23J,1
Toluca de Lerdo (1189),A23B,1
Toluca de Lerdo (1189),A23L,1
Hefa (Haifa) (1023),C11C,2
Hefa (Haifa) (1023),A23G,2
Hefa (Haifa) (1023),A23C,2
Tel Aviv-Yafo (Tel Aviv-Jaffa) (1025),C11C,2
Tel Aviv-Yafo (Tel Aviv-Jaffa) (1025),A23C,2
Barcelona (1514),A23P,1
Sendai (1084),A23B,1
Rotterdam (1223),A41B,1
Rotterdam (1223),A47G,1
Takamatsu (1086),A41D,1
Kitchener-Cambrigde-Waterloo (165),A44B,2
Kitchener-Cambrigde-Waterloo (165),B29C,3
Kitchener-Cambrigde-Waterloo (165),B29L,2
Shanghai (449),A44B,1
Zaragoza (1526),A45D,1
Temecula-Murrieta (1801),A47C,1
Allentown-Bethlehem (1674),A47C,1
Hiroshima (1063),A47C,2
Hiroshima (1063),B60N,1
Montevideo (1815),A47C,1
Buenos Aires (24),A47C,1
Seattle (1792),A47D,1
Lexington-Fayette (1740),A47C,1
Christchurch (1227),A47G,1
Guangzhou (283),G05D,1
Guangzhou (283),F24C,1
Johannesburg (1502),A47J,1
Salt Lake City (1782),A47J,1
Auckland (1226),A47K,2
Detroit (1709),A47K,1
Taipei (614),A47K,1
Nanjing (405),F04D,1
Palermo (1045),G01N,1
Palermo (1045),Y10S,1
 (NA),B21L,1
Boston (1687),B21L,1
San Jose (1786),F02G,1
Praha (Prague) (650),C12Q,2
Praha (Prague) (650),G01N,2
Bratislava (1491),C12N,1
San Jos<e9> (642),A61Q,1
San Jos<e9> (642),A46B,1
San Jos<e9> (642),A61C,1
San Jos<e9> (642),A61K,1
Fort Collins (1715),A61F,2
Honolulu (1723),A61L,5
Denton-Lewisville (1706),A61L,4
Tianjin (489),A61F,1
Dayton (1704),A47B,1
Pensacola (1765),A61H,1
Hong Kong (610),A47K,1
Akron (1671),B05C,1
Akron (1671),B43M,1
Vigo (1525),A61B,1
